deltatheta [deg],Rf,L,L/Rf,phiCZ [deg],G0,GI/G0,GII/G0,GTOT/G0,GIv2/G0,GIIv2/G0,GTOTv2/G0,GTOTequiv/G0,GI,GII,GTOT,GIv2,GIIv2,GTOTv2,GTOTequiv,np.min(uR),np.max(uR),np.mean(uR),np.min(uTheta),np.max(uTheta),np.mean(uTheta),phiSZ [deg],xRFcracktip,yRFcracktip,xRFfirstbounded,yRFfirstbounded,rRFcracktip,thetaRFcracktip,rRFfirstbounded,thetaRFfirstbounded,xcracktipDisplacement,ycracktipDisplacement,rcracktipDisplacement,thetacracktipDisplacement,xfirstboundedDisplacement,yfirstboundedDisplacement,rfirstboundedDisplacement,thetafirstboundedDisplacement,xfiberCracktipDisplacement,yfiberCracktipDisplacement,rfiberCracktipDisplacement,thetafiberCracktipDisplacement,xfiberFirstboundedDisplacement,yfiberFirstboundedDisplacement,rfiberFirstboundedDisplacement,thetafiberFirstboundedDisplacement,xmatrixracktipDisplacement,ymatrixCracktipDisplacement,rmatrixCracktipDisplacement,thetamatrixCracktipDisplacement,xmatrixFirstboundedDisplacement,ymatrixFirstboundedDisplacement,rmatrixFirstboundedDisplacement,thetamatrixFirstboundedDisplacement
10.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.735480349477426, 0.7558953679186583, 4.491375717396084, 3.732104632081342, 0.7558953679186583, 4.488, 4.491376050901415, 3.735480349477426, 0.7558953679186583, 4.491375717396084, 3.732104632081342, 0.7558953679186583, 4.488, 4.491376050901415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.000000562866568, 2.5129328, -0.93672395, 1.784484, -0.2805744, 2.3120952, -1.3588592, 1.7086525, -0.58618426, 0.0020210657, -0.00045429467, 0.0019114737, -0.0007983473, 0.001279895, -0.00018044037, 0.0012291173, -0.0003999506, 0.001246368, -0.00057677185, 0.0011272775, -0.0007844389, 0.0012864715, -0.00058686826, 0.0011650185, -0.00080134586, 0.0032674337, -0.0010310665, 0.0030387512, -0.0015827862, 0.0025663665, -0.00076730864, 0.0023941358, -0.0012012965
20.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.43226289806907, 1.788927395638303, 6.221190293707373, 4.425072604361698, 1.788927395638303, 6.214, 6.221190827315902, 4.43226289806907, 1.788927395638303, 6.221190293707373, 4.425072604361698, 1.788927395638303, 6.214, 6.221190827315902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.000001125733135, 3.088513, -1.1429524, 2.0363333, -0.08134144, 2.51134, -2.1303577, 1.8857069, -0.77290297, 0.0023790337, -0.00044975115, 0.0020817365, -0.0012363053, 0.0014658674, -0.00013905577, 0.0013299049, -0.0006320259, -0.0032331103, -0.0008861837, -0.0033412224, 0.0002730486, -0.0031843197, -0.0008978618, -0.0032993685, 0.00024538743, -0.0008540765, -0.0013359349, -0.001259486, -0.0009632567, -0.0017184523, -0.0010369176, -0.0019694637, -0.00038663845
30.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.655928648220245, 3.4393329520191935, 8.09526160023944, 4.642667047980807, 3.4393329520191935, 8.082, 8.095261867043703, 4.655928648220245, 3.4393329520191935, 8.09526160023944, 4.642667047980807, 3.4393329520191935, 8.082, 8.095261867043703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.000000834826057, 3.7164786, -1.3062075, 2.1811461, 0.15164171, 2.565461, -2.989448, 1.9647487, -0.95924747, 0.0027076732, -0.0004251285, 0.0021323492, -0.0017220087, 0.0016161869, -9.600073e-05, 0.0013516587, -0.00089123263, -0.008963521, -0.0010655016, -0.008295387, 0.003559009, -0.008905698, -0.0010782358, -0.008251678, 0.0035190692, -0.0062558474, -0.0014906301, -0.006163038, 0.0018370003, -0.0072895107, -0.0011742365, -0.0069000195, 0.0026278365
40.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.359939198886569, 5.675497132445964, 10.035436331332534, 4.334502867554035, 5.675497132445964, 10.01, 10.035435797724004, 4.359939198886569, 5.675497132445964, 10.035436331332534, 4.334502867554035, 5.675497132445964, 10.01, 10.035435797724004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.00000225146627, 4.3837366, -1.3781186, 2.2135022, 0.38196814, 2.4722996, -3.8735118, 1.9411654, -1.1302073, 0.0030058697, -0.00037482788, 0.0020616958, -0.0022192704, 0.0017360821, -5.5447803e-05, 0.0012942739, -0.0011584079, -0.015965339, -0.0011636711, -0.012978152, 0.009370899, -0.015898235, -0.0011763712, -0.012934911, 0.009318037, -0.012959469, -0.001538499, -0.010916457, 0.0071516284, -0.014162153, -0.001231819, -0.011640637, 0.008159629
50.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.2755442153094947, 7.78263877264693, 11.058182987956425, 3.2473612273530694, 7.78263877264693, 11.03, 11.058186189607598, 3.2755442153094947, 7.78263877264693, 11.058182987956425, 3.2473612273530694, 7.78263877264693, 11.03, 11.058186189607598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0000002530119, 4.8687344, -1.3032165, 2.0556614, 0.5362757, 2.1312404, -4.5673585, 1.7321649, -1.2300166, 0.0031428915, -0.0003076127, 0.0017845677, -0.0026053227, 0.0017587747, -3.367418e-05, 0.0011047218, -0.0013689436, -0.023759924, -0.0011671996, -0.016166713, 0.017450895, -0.023686504, -0.0011784028, -0.0161281, 0.017387452, -0.020617032, -0.0014748123, -0.014382145, 0.014845572, -0.02192773, -0.001212077, -0.015023379, 0.016018508
60.0, 1.0, 1.144, 1.144, 0.0, 1.0, 1.966450282067149, 8.019108459449233, 9.985558741516382, 1.9348915405507672, 8.019108459449233, 9.954, 9.985560475744101, 1.966450282067149, 8.019108459449233, 9.985558741516382, 1.9348915405507672, 8.019108459449233, 9.954, 9.985560475744101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.000001669652114, 4.853043, -0.90801626, 1.7209247, 0.60967255, 1.640156, -4.656867, 1.3884542, -1.1855284, 0.0029849932, -0.00012868771, 0.0013810499, -0.0026494227, 0.0016313847, 2.8620358e-05, 0.0008404786, -0.0013985112, -0.02781531, -0.001038831, -0.014807308, 0.023569351, -0.02774302, -0.0010448192, -0.014776349, 0.02350375, -0.024830317, -0.0011675187, -0.013426258, 0.020919928, -0.026111634, -0.0010161989, -0.0139358705, 0.02210524
70.0, 1.0, 1.144, 1.144, 0.0, 1.0, 2.106974353927153, 13.930215635357433, 16.037189989284585, 2.0497843646425675, 13.930215635357433, 15.98, 16.037190256088852, 2.106974353927153, 13.930215635357433, 16.037189989284585, 2.0497843646425675, 13.930215635357433, 15.98, 16.037190256088852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 69.99999967119774, 6.3629675, -0.5224233, 1.9237586, 0.889834, 1.6853458, -6.157913, 1.4941347, -1.5034006, 0.003773518, 0.00014518749, 0.0014270507, -0.0034962893, 0.0020307153, 0.00016705156, 0.00085152313, -0.0018511154, -0.04879121, -0.0007024805, -0.017347693, 0.04560848, -0.048698, -0.0007009294, -0.017314356, 0.04552142, -0.045017693, -0.000557293, -0.015920643, 0.04211219, -0.046667285, -0.0005338778, -0.016462833, 0.043670304
80.0, 1.0, 1.144, 1.144, 0.0, 1.0, 1.2003505181469991, 16.61657172460576, 17.816922242752756, 1.133428275394241, 16.61657172460576, 17.75, 17.816936916987306, 1.2003505181469991, 16.61657172460576, 17.816922242752756, 1.133428275394241, 16.61657172460576, 17.75, 17.816936916987306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.99999767274336, 6.863961, 0.06275231, 1.7591659, 0.9249522, 1.2537136, -6.7487855, 1.2163761, -1.5718238, 0.0039526485, 0.0003945523, 0.0010749288, -0.0038240813, 0.0021075308, 0.00025227448, 0.00061441027, -0.0020317063, -0.06472443, -0.0002611543, -0.011496469, 0.063695766, -0.064625084, -0.0002509505, -0.011469169, 0.063599706, -0.060771782, 0.00013339803, -0.010421541, 0.059871685, -0.06251755, 1.3239577e-06, -0.010854758, 0.061568
90.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.0025907181308890675, 10.716560404447659, 10.719151122578548, -0.05656040444765864, 10.716560404447659, 10.66, 10.719150540246975, 0.0025907181308890675, 10.716560404447659, 10.719151122578548, -0.05656040444765864, 10.716560404447659, 10.66, 10.719150540246975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.00000250447816, 5.4614716, 0.065622106, 1.151324, 0.28653115, 0.06562187, -5.4614716, 0.2865311, -1.151324, 0.0030776784, 7.185398e-05, 7.1853836e-05, -0.0030776784, 0.0016461685, -6.753253e-07, -6.754126e-07, -0.0016461685, -0.06575905, -0.00038169138, -0.0003816885, 0.06575905, -0.06567946, -0.00037600985, -0.00037600697, 0.06567946, -0.06268137, -0.0003098374, -0.00030983466, 0.06268137, -0.06403329, -0.00037668517, -0.00037668238, 0.06403329
100.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.107331879207555e-05, 12.267203310676845, 12.267244383995637, -0.04720331067684391, 12.267203310676845, 12.22, 12.26726414204914, 4.107331879207555e-05, 12.267203310676845, 12.267244383995637, -0.04720331067684391, 12.267203310676845, 12.22, 12.26726414204914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0000005060238, 5.769908, 0.9669614, 1.218854, 0.3041156, -0.049663007, -5.850161, 0.08784361, -1.2531459, 0.003234148, 0.00056741404, -2.8107315e-06, -0.003283538, 0.0017298907, 0.00030424024, -7.7299774e-07, -0.0017564446, -0.09297752, 0.00011046211, 0.016254162, 0.09154579, -0.09289091, 0.00012831006, 0.0162567, 0.09145741, -0.08974337, 0.0006778762, 0.016251352, 0.08826225, -0.09116102, 0.0004325503, 0.016255926, 0.08970097
