deltatheta [deg],Rf,L,L/Rf,phiCZ [deg],G0,GI/G0,GII/G0,GTOT/G0,GIv2/G0,GIIv2/G0,GTOTv2/G0,GTOTequiv/G0,GI,GII,GTOT,GIv2,GIIv2,GTOTv2,GTOTequiv,np.min(uR),np.max(uR),np.mean(uR),np.min(uTheta),np.max(uTheta),np.mean(uTheta),phiSZ [deg],xRFcracktip,yRFcracktip,xRFfirstbounded,yRFfirstbounded,rRFcracktip,thetaRFcracktip,rRFfirstbounded,thetaRFfirstbounded,xcracktipDisplacement,ycracktipDisplacement,rcracktipDisplacement,thetacracktipDisplacement,xfirstboundedDisplacement,yfirstboundedDisplacement,rfirstboundedDisplacement,thetafirstboundedDisplacement,xfiberCracktipDisplacement,yfiberCracktipDisplacement,rfiberCracktipDisplacement,thetafiberCracktipDisplacement,xfiberFirstboundedDisplacement,yfiberFirstboundedDisplacement,rfiberFirstboundedDisplacement,thetafiberFirstboundedDisplacement,xmatrixracktipDisplacement,ymatrixCracktipDisplacement,rmatrixCracktipDisplacement,thetamatrixCracktipDisplacement,xmatrixFirstboundedDisplacement,ymatrixFirstboundedDisplacement,rmatrixFirstboundedDisplacement,thetamatrixFirstboundedDisplacement
10.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.6697931395689443, 0.7564273756219788, 4.4262205151909235, 3.6665726243780212, 0.7564273756219788, 4.423, 4.4262208486962535, 3.6697931395689443, 0.7564273756219788, 4.4262205151909235, 3.6665726243780212, 0.7564273756219788, 4.423, 4.4262208486962535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.000000562866568, 2.4929044, -0.9415696, 1.7696918, -0.28079575, 2.2915297, -1.3601534, 1.6940465, -0.5838336, 0.0020045117, -0.0004576324, 0.0018945915, -0.00079875975, 0.0012691075, -0.00018281984, 0.0012180804, -0.00040042063, 0.0018388085, -0.0006022257, 0.0017062974, -0.00091238227, 0.0018785954, -0.0006124996, 0.0017436958, -0.00092940906, 0.00384332, -0.0010598581, 0.003600889, -0.001711142, 0.003147703, -0.00079531944, 0.0029617762, -0.0013298297
20.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.9998052019014816, 1.77136900699461, 5.771174208896092, 3.99263099300539, 1.77136900699461, 5.764, 5.771174208896092, 3.9998052019014816, 1.77136900699461, 5.771174208896092, 3.99263099300539, 1.77136900699461, 5.764, 5.771174208896092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.000001125733135, 2.9673693, -1.1806706, 1.9452784, -0.09574846, 2.3846018, -2.1243677, 1.7952158, -0.75529855, 0.002279264, -0.0004804848, 0.0019774719, -0.0012310622, 0.0014015802, -0.00016108074, 0.0012619616, -0.00063073507, -0.0012884997, -0.0010198001, -0.0015595858, -0.0005176058, -0.0012415495, -0.0010324691, -0.0015198002, -0.00054556865, 0.0009907641, -0.0015002849, 0.00041788607, -0.001748668, 0.00016003067, -0.0011935498, -0.00025783846, -0.0011763037
30.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.3661613488842588, 3.014310823897663, 6.380472172781921, 3.3546891761023367, 3.014310823897663, 6.369, 6.380473506803244, 3.3661613488842588, 3.014310823897663, 6.380472172781921, 3.3546891761023367, 3.014310823897663, 6.369, 6.380473506803244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.000000834826057, 3.2905142, -1.3421284, 1.891428, 0.08614365, 2.1786048, -2.8075743, 1.6810966, -0.8711114, 0.0023768002, -0.0004912693, 0.0018127344, -0.0016138518, 0.0014110804, -0.00015290466, 0.0011455785, -0.00083795947, -0.005209595, -0.0012917053, -0.005157494, 0.0014861479, -0.005158168, -0.0013060834, -0.0051201456, 0.0014479825, -0.0028327948, -0.0017829746, -0.0033447596, -0.00012770388, -0.0037470874, -0.0014589881, -0.003974567, 0.00061002304
40.0, 1.0, 1.144, 1.144, 0.0, 1.0, 2.570615332111288, 4.777300576162842, 7.34791590827413, 2.552699423837158, 4.777300576162842, 7.33, 7.34791590827413, 2.570615332111288, 4.777300576162842, 7.34791590827413, 2.552699423837158, 4.777300576162842, 7.33, 7.34791590827413, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.00000225146627, 3.7438293, -1.5178198, 1.7976873, 0.21381, 1.8923037, -3.5692046, 1.5145428, -0.9917432, 0.0025227051, -0.0005450245, 0.0015821694, -0.0020390765, 0.0014420389, -0.00018534437, 0.0009855283, -0.0010689071, -0.008358241, -0.0017122665, -0.007503408, 0.0040609017, -0.008300292, -0.0017287872, -0.0074696355, 0.0040109977, -0.005835536, -0.002257291, -0.0059212386, 0.0020218252, -0.0068582534, -0.0019141316, -0.006484107, 0.0029420906
50.0, 1.0, 1.144, 1.144, 0.0, 1.0, 1.4545578860587087, 6.408796913909112, 7.86335479996782, 1.4292030860908884, 6.408796913909112, 7.838, 7.863355600380614, 1.4545578860587087, 6.408796913909112, 7.86335479996782, 1.4292030860908884, 6.408796913909112, 7.838, 7.863355600380614, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0000002530119, 4.0975285, -1.5984715, 1.5784683, 0.24195382, 1.4093404, -4.1663666, 1.1999674, -1.0536519, 0.0025777202, -0.00061253156, 0.0011876998, -0.0023683757, 0.0014214441, -0.00025193463, 0.00072069373, -0.00125083, -0.012398124, -0.0019859052, -0.009490652, 0.008220999, -0.012335226, -0.0020036155, -0.00946379, 0.008161432, -0.0098204035, -0.0025984368, -0.008302952, 0.005852623, -0.010913782, -0.0022555501, -0.008743096, 0.006910602
60.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.6060362150518184, 7.1015835350320335, 7.707619750083852, 0.5774164649679667, 7.1015835350320335, 7.679, 7.70761874956786, 0.6060362150518184, 7.1015835350320335, 7.707619750083852, 0.5774164649679667, 7.1015835350320335, 7.679, 7.70761874956786, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.000001669652114, 4.2655687, -1.4306794, 1.3219602, 0.21381713, 0.8937793, -4.4094305, 0.8461511, -1.0379426, 0.0025463738, -0.00058677956, 0.00076502096, -0.0024986146, 0.0013700202, -0.00028063916, 0.00044196937, -0.001326792, -0.018030673, -0.0018279536, -0.01059839, 0.014701045, -0.017965868, -0.0018434229, -0.010579384, 0.014637188, -0.0154842995, -0.0024147332, -0.009833369, 0.0122024305, -0.016595848, -0.002124062, -0.010137415, 0.013310396
70.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.011878043519346815, 11.924006582007802, 11.93588462552715, -0.03400658200780171, 11.924006582007802, 11.89, 11.935884707861277, 0.011878043519346815, 11.924006582007802, 11.93588462552715, -0.03400658200780171, 11.924006582007802, 11.89, 11.935884707861277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 69.99999967119774, 5.4508834, -1.8587674, 1.2685629, -0.078474164, 0.117641926, -5.7578907, 0.3601325, -1.2188989, 0.0030969698, -0.0009841456, 0.00013443176, -0.0032467972, 0.0016364399, -0.000581088, 1.3651326e-05, -0.0017364956, -0.02447794, -0.0022376543, -0.010474657, 0.022236416, -0.024394825, -0.002258635, -0.010465944, 0.022151139, -0.02138097, -0.0032217999, -0.010340225, 0.018989619, -0.022758385, -0.002839723, -0.010452293, 0.020414643
80.0, 1.0, 1.144, 1.144, 0.0, 1.0, 8.574191624052749e-05, 17.385279633613077, 17.385365375529318, -0.06527963361307698, 17.385279633613077, 17.32, 17.385356473241238, 8.574191624052749e-05, 17.385279633613077, 17.385365375529318, -0.06527963361307698, 17.385279633613077, 17.32, 17.385356473241238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.99999767274336, 6.8490405, -1.2726289, 1.4926014, -0.16720437, -0.06397116, -6.9659777, 0.09452343, -1.4989601, 0.0038461648, -0.0006817933, -3.5557896e-06, -0.003906127, 0.0020582452, -0.0003637604, -8.2328916e-07, -0.002090145, -0.036050227, -0.0014451758, -0.007683278, 0.03525159, -0.035943728, -0.0014601073, -0.0076794894, 0.035144117, -0.03220406, -0.0021269692, -0.007686834, 0.031345464, -0.033885483, -0.0018238677, -0.0076803127, 0.03305397
90.0, 1.0, 1.144, 1.144, 0.0, 1.0, 2.1374247530293086e-05, 14.314717933032128, 14.314739307279659, -0.05471793303212813, 14.314717933032128, 14.26, 14.314739277373285, 2.1374247530293086e-05, 14.314717933032128, 14.314739307279659, -0.05471793303212813, 14.314717933032128, 14.26, 14.314739277373285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.00000250447816, 6.322375, -0.046300363, 1.3559488, 0.1103956, -0.04630064, -6.322375, 0.11039554, -1.3559488, 0.0035449378, -2.660745e-06, -2.6608977e-06, -0.0035449378, 0.0018964373, -7.779927e-07, -7.7807636e-07, -0.0018964373, -0.046371695, -5.0615352e-05, -5.0613326e-05, 0.046371695, -0.046274893, -4.6007575e-05, -4.6005553e-05, 0.046274893, -0.042826757, -5.3276097e-05, -5.3274223e-05, 0.042826757, -0.044378456, -4.6785568e-05, -4.678363e-05, 0.044378456
100.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.0002911946426750117, 20.060043611179424, 20.060334805822098, -0.07004361117942537, 20.060043611179424, 19.99, 20.060306146575645, 0.0002911946426750117, 20.060043611179424, 20.060334805822098, -0.07004361117942537, 20.060043611179424, 19.99, 20.060306146575645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0000005060238, 7.391168, 1.1668184, 1.584972, 0.25313464, -0.13437128, -7.4814954, -0.02593857, -1.6048491, 0.0041348115, 0.0007254317, -3.5911798e-06, -0.00419797, 0.002211921, 0.00038901565, -9.899959e-07, -0.0022458732, -0.07675905, -0.00017225345, 0.013159433, 0.07562282, -0.07664713, -0.00014819678, 0.01316369, 0.07550842, -0.07262424, 0.00055317825, 0.013155842, 0.07142485, -0.07443521, 0.00024081886, 0.0131627, 0.07326255
deltatheta [deg],Rf,L,L/Rf,phiCZ [deg],G0,GI/G0,GII/G0,GTOT/G0,GIv2/G0,GIIv2/G0,GTOTv2/G0,GTOTequiv/G0,GI,GII,GTOT,GIv2,GIIv2,GTOTv2,GTOTequiv,np.min(uR),np.max(uR),np.mean(uR),np.min(uTheta),np.max(uTheta),np.mean(uTheta),phiSZ [deg],xRFcracktip,yRFcracktip,xRFfirstbounded,yRFfirstbounded,rRFcracktip,thetaRFcracktip,rRFfirstbounded,thetaRFfirstbounded,xcracktipDisplacement,ycracktipDisplacement,rcracktipDisplacement,thetacracktipDisplacement,xfirstboundedDisplacement,yfirstboundedDisplacement,rfirstboundedDisplacement,thetafirstboundedDisplacement,xfiberCracktipDisplacement,yfiberCracktipDisplacement,rfiberCracktipDisplacement,thetafiberCracktipDisplacement,xfiberFirstboundedDisplacement,yfiberFirstboundedDisplacement,rfiberFirstboundedDisplacement,thetafiberFirstboundedDisplacement,xmatrixracktipDisplacement,ymatrixCracktipDisplacement,rmatrixCracktipDisplacement,thetamatrixCracktipDisplacement,xmatrixFirstboundedDisplacement,ymatrixFirstboundedDisplacement,rmatrixFirstboundedDisplacement,thetamatrixFirstboundedDisplacement
