deltatheta [deg],Rf,L,L/Rf,phiCZ [deg],G0,GI/G0,GII/G0,GTOT/G0,GIv2/G0,GIIv2/G0,GTOTv2/G0,GTOTequiv/G0,GI,GII,GTOT,GIv2,GIIv2,GTOTv2,GTOTequiv,np.min(uR),np.max(uR),np.mean(uR),np.min(uTheta),np.max(uTheta),np.mean(uTheta),phiSZ [deg],xRFcracktip,yRFcracktip,xRFfirstbounded,yRFfirstbounded,rRFcracktip,thetaRFcracktip,rRFfirstbounded,thetaRFfirstbounded,xcracktipDisplacement,ycracktipDisplacement,rcracktipDisplacement,thetacracktipDisplacement,xfirstboundedDisplacement,yfirstboundedDisplacement,rfirstboundedDisplacement,thetafirstboundedDisplacement,xfiberCracktipDisplacement,yfiberCracktipDisplacement,rfiberCracktipDisplacement,thetafiberCracktipDisplacement,xfiberFirstboundedDisplacement,yfiberFirstboundedDisplacement,rfiberFirstboundedDisplacement,thetafiberFirstboundedDisplacement,xmatrixracktipDisplacement,ymatrixCracktipDisplacement,rmatrixCracktipDisplacement,thetamatrixCracktipDisplacement,xmatrixFirstboundedDisplacement,ymatrixFirstboundedDisplacement,rmatrixFirstboundedDisplacement,thetamatrixFirstboundedDisplacement
10.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.7216150654623004, 0.7523247931485415, 4.473939858610842, 3.718675206851459, 0.7523247931485415, 4.471, 4.4739401254151066, 3.7216150654623004, 0.7523247931485415, 4.473939858610842, 3.718675206851459, 0.7523247931485415, 4.471, 4.4739401254151066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.000000562866568, 2.508145, -0.93425936, 1.7811157, -0.27990276, 2.3078082, -1.3556007, 1.7054518, -0.58493793, 0.00201724, -0.00045304548, 0.001907923, -0.0007964528, 0.001277489, -0.000179886, 0.0012268439, -0.00039898674, 0.0012560124, -0.0005743031, 0.001137204, -0.0007836824, 0.0012960407, -0.0005843664, 0.0011748768, -0.0008005437, 0.0032732524, -0.0010273486, 0.003045127, -0.0015801352, 0.0025735297, -0.0007642524, 0.0024017207, -0.0011995304
20.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.400597500746657, 1.765183950536046, 6.165781451282703, 4.393816049463954, 1.765183950536046, 6.159, 6.165781451282703, 4.400597500746657, 1.765183950536046, 6.165781451282703, 4.393816049463954, 1.765183950536046, 6.159, 6.165781451282703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.000001125733135, 3.0751798, -1.1323838, 2.0283, -0.07978835, 2.5024257, -2.1158662, 1.8786893, -0.768696, 0.0023692083, -0.00044450787, 0.0020742966, -0.0012280177, 0.0014600042, -0.0001365798, 0.0013252422, -0.0006276939, -0.0031845039, -0.00087403384, -0.0032913918, 0.0002678414, -0.0031359214, -0.00088556454, -0.0032496832, 0.00024038984, -0.0008152956, -0.0013185417, -0.0012170951, -0.00096017634, -0.0016759172, -0.0010221443, -0.001924441, -0.00038730406
30.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.633974926123943, 3.382797128381471, 8.016772054505413, 4.621202871618529, 3.382797128381471, 8.004, 8.016771254092621, 4.633974926123943, 3.382797128381471, 8.016772054505413, 4.621202871618529, 3.382797128381471, 8.004, 8.016771254092621, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.000000834826057, 3.698757, -1.2872444, 2.1734686, 0.15422092, 2.5595953, -2.9641647, 1.9593894, -0.95317507, 0.0026961719, -0.0004152218, 0.0021273424, -0.0017076784, 0.0016098442, -9.088463e-05, 0.0013487241, -0.0008836305, -0.0088555645, -0.0010435219, -0.008190905, 0.0035240657, -0.008798016, -0.0010559834, -0.008147297, 0.0034844996, -0.0061593927, -0.0014587437, -0.0060635624, 0.0018163873, -0.007188172, -0.001146868, -0.0067985733, 0.0026008692
40.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.364399632579705, 5.572200659811571, 9.936600292391276, 4.343799340188429, 5.572200659811571, 9.916, 9.936598691565688, 4.364399632579705, 5.572200659811571, 9.936600292391276, 4.343799340188429, 5.572200659811571, 9.916, 9.936598691565688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.00000225146627, 4.3616095, -1.3491688, 2.2083209, 0.38728303, 2.4739578, -3.837112, 1.9406127, -1.1228054, 0.0029935567, -0.0003584203, 0.0020628097, -0.0021987874, 0.0017299382, -4.6263332e-05, 0.0012954725, -0.001147422, -0.015795384, -0.0011275839, -0.012824763, 0.009289298, -0.015728623, -0.0011398533, -0.012781507, 0.009236986, -0.012801827, -0.0014860042, -0.010761953, 0.007090511, -0.0139986845, -0.0011861166, -0.011486035, 0.008089564
50.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.312419499503894, 7.651670962528994, 10.964090462032887, 3.278329037471006, 7.651670962528994, 10.93, 10.964093930488326, 3.312419499503894, 7.651670962528994, 10.964090462032887, 3.278329037471006, 7.651670962528994, 10.93, 10.964093930488326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0000002530119, 4.8463135, -1.2679418, 2.0550635, 0.5459992, 2.1438508, -4.5275087, 1.739229, -1.2233084, 0.0031323358, -0.0002855506, 0.001794681, -0.0025830558, 0.0017540995, -2.0469073e-05, 0.0011118343, -0.0013568755, -0.023575265, -0.0011190766, -0.01601115, 0.017340371, -0.023502197, -0.0011297347, -0.01597235, 0.017277548, -0.02044293, -0.0014046272, -0.01421647, 0.014757316, -0.021748098, -0.0011502038, -0.0148605155, 0.015920673
60.0, 1.0, 1.144, 1.144, 0.0, 1.0, 2.111778431512905, 7.819216036477935, 9.93099446799084, 2.0817839635220645, 7.819216036477935, 9.901, 9.930993667578047, 2.111778431512905, 7.819216036477935, 9.93099446799084, 2.0817839635220645, 7.819216036477935, 9.901, 9.930993667578047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.000001669652114, 4.830394, -0.82362574, 1.7371001, 0.64761853, 1.7019157, -4.5950565, 1.4294041, -1.1805637, 0.0029808246, -6.806746e-05, 0.0014314642, -0.002615504, 0.0016318541, 6.7233515e-05, 0.0008741524, -0.001379611, -0.027654735, -0.0009162505, -0.014620863, 0.02349158, -0.027582845, -0.0009208533, -0.014588904, 0.023427019, -0.02467391, -0.000984318, -0.013189399, 0.020876076, -0.02595099, -0.0008536198, -0.013714751, 0.022047408
70.0, 1.0, 1.144, 1.144, 0.0, 1.0, 2.265706883021192, 13.572236883220603, 15.837943766241795, 2.2077631167793967, 13.572236883220603, 15.78, 15.83793869696077, 2.265706883021192, 13.572236883220603, 15.837943766241795, 2.2077631167793967, 13.572236883220603, 15.78, 15.83793869696077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 69.99999967119774, 6.3070416, -0.43264642, 1.9298123, 0.93280834, 1.7505805, -6.0746546, 1.5365878, -1.4943912, 0.0037484989, 0.00021078586, 0.0014801361, -0.0034503452, 0.002019085, 0.00020928294, 0.00088723004, -0.0018257387, -0.048388425, -0.00055906514, -0.017075166, 0.045279033, -0.04829612, -0.0005560528, -0.017040765, 0.045193326, -0.044639926, -0.00034827928, -0.01559503, 0.04182869, -0.046277035, -0.00034676984, -0.016153535, 0.043367587
80.0, 1.0, 1.144, 1.144, 0.0, 1.0, 1.437663706631373, 16.522497608176472, 17.960161314807845, 1.3675023918235283, 16.522497608176472, 17.89, 17.96018732822363, 1.437663706631373, 16.522497608176472, 17.960161314807845, 1.3675023918235283, 16.522497608176472, 17.89, 17.96018732822363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.99999767274336, 6.8614416, 0.18917386, 1.7850331, 1.0089773, 1.3777771, -6.724351, 1.3036165, -1.5827073, 0.003958553, 0.00049686147, 0.0011767093, -0.0038121268, 0.002111353, 0.0003193652, 0.00068114605, -0.0020238236, -0.06495234, -6.7518085e-05, -0.011345352, 0.06395384, -0.06485319, -5.5140834e-05, -0.011315945, 0.06385835, -0.06099379, 0.0004293434, -0.010168643, 0.060141712, -0.06274184, 0.00026422436, -0.010634799, 0.06183453
90.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.024655277857743504, 10.756295029944209, 10.780950307801952, -0.016295029944208395, 10.756295029944209, 10.74, 10.780950945630897, 0.024655277857743504, 10.756295029944209, 10.780950307801952, -0.016295029944208395, 10.756295029944209, 10.74, 10.780950945630897, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.00000250447816, 5.466414, 0.16359358, 1.1591024, 0.3802883, 0.16359334, -5.466414, 0.38028824, -1.1591024, 0.0030847043, 0.00016908857, 0.00016908844, -0.0030847043, 0.0016486943, 4.041636e-05, 4.041628e-05, -0.0016486943, -0.066175, -0.00017082752, -0.00017082463, 0.066175, -0.06609607, -0.00016194936, -0.00016194646, 0.06609607, -0.063090295, -1.7389498e-06, -1.736192e-06, 0.063090295, -0.06444737, -0.000121533, -0.00012153018, 0.06444737
100.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.791073806122791e-05, 12.571270525921118, 12.57130843665918, -0.051270525921118804, 12.571270525921118, 12.52, 12.571236374975268, 3.791073806122791e-05, 12.571270525921118, 12.57130843665918, -0.051270525921118804, 12.571270525921118, 12.52, 12.571236374975268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0000005060238, 5.83347, 1.0103208, 1.2206738, 0.36761636, -0.017999828, -5.9202867, 0.15006363, -1.265965, 0.0032757819, 0.00057471846, -2.8461218e-06, -0.0033258125, 0.0017514005, 0.0003080228, -7.8231096e-07, -0.0017782822, -0.09400339, 0.00033647838, 0.016654884, 0.09251683, -0.09391637, 0.00035451728, 0.016657539, 0.092428006, -0.090727605, 0.0009111968, 0.016652038, 0.08919102, -0.09216497, 0.0006625401, 0.016656756, 0.090649724
