deltatheta,Rf,L,L/Rf,phiCZ [deg],G0,GI/G0,GII/G0,GTOT/G0,GIv2/G0,GIIv2/G0,GTOTv2/G0,GTOTequiv/G0,GI,GII,GTOT,GIv2,GIIv2,GTOTv2,GTOTequiv,np.min(uR),np.max(uR),np.mean(uR),np.min(uTheta),np.max(uTheta),np.mean(uTheta),phiSZ [deg],xRFcracktip,yRFcracktip,xRFfirstbounded,yRFfirstbounded,rRFcracktip,thetaRFcracktip,rRFfirstbounded,thetaRFfirstbounded,xcracktipDisplacement,ycracktipDisplacement,rcracktipDisplacement,thetacracktipDisplacement,xfirstboundedDisplacement,yfirstboundedDisplacement,rfirstboundedDisplacement,thetafirstboundedDisplacement,xfiberCracktipDisplacement,yfiberCracktipDisplacement,rfiberCracktipDisplacement,thetafiberCracktipDisplacement,xfiberFirstboundedDisplacement,yfiberFirstboundedDisplacement,rfiberFirstboundedDisplacement,thetafiberFirstboundedDisplacement,xmatrixracktipDisplacement,ymatrixCracktipDisplacement,rmatrixCracktipDisplacement,thetamatrixCracktipDisplacement,xmatrixFirstboundedDisplacement,ymatrixFirstboundedDisplacement,rmatrixFirstboundedDisplacement,thetamatrixFirstboundedDisplacement
10.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.6579982566459783, 0.755504032763771, 4.413502289409749, 3.654495967236229, 0.755504032763771, 4.41, 4.41350228940975, 3.6579982566459783, 0.755504032763771, 4.413502289409749, 3.654495967236229, 0.755504032763771, 4.41, 4.41350228940975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.000000562866568, 2.489138, -0.9414866, 1.7669897, -0.28065765, 2.287835, -1.3594176, 1.6914093, -0.5832284, 0.002001407, -0.00045768858, 0.0018915244, -0.0007982759, 0.001267116, -0.0001829557, 0.0012160958, -0.00040020852, 0.0018416821, -0.0006054455, 0.0017085682, -0.00091605214, 0.0018814041, -0.0006157377, 0.0017458996, -0.0009330857, 0.003843089, -0.001063134, 0.0036000926, -0.0017143281, 0.0031485201, -0.0007986934, 0.0029619953, -0.0013332942
20.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.901602823088301, 1.767249015542917, 5.668851838631218, 3.894750984457083, 1.767249015542917, 5.662, 5.668851571826954, 3.901602823088301, 1.767249015542917, 5.668851838631218, 3.894750984457083, 1.767249015542917, 5.662, 5.668851571826954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.000001125733135, 2.9389584, -1.1895103, 1.923925, -0.09913426, 2.354881, -2.1229572, 1.7739923, -0.7511769, 0.0022558658, -0.0004876851, 0.0019530224, -0.0012298257, 0.0013865039, -0.00016624283, 0.0012460292, -0.0006304295, -0.0012944426, -0.0010345203, -0.001570205, -0.00052940566, -0.0012479532, -0.0010474068, -0.0015309267, -0.0005574153, 0.0009614233, -0.0015222054, 0.00038281747, -0.0017592313, 0.00013855076, -0.0012136496, -0.0002848975, -0.0011878448
30.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.1047433289214252, 2.97452924085057, 6.079272569771995, 3.0934707591494295, 2.97452924085057, 6.068, 6.0792717693592015, 3.1047433289214252, 2.97452924085057, 6.079272569771995, 3.0934707591494295, 2.97452924085057, 6.068, 6.0792717693592015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.000000834826057, 3.2070801, -1.3722136, 1.8297427, 0.06733746, 2.0913062, -2.7919118, 1.6182723, -0.8565554, 0.0023094462, -0.0005184853, 0.0017407965, -0.0016037446, 0.0013684407, -0.00017248164, 0.0010988638, -0.0008335938, -0.005118546, -0.0013343914, -0.0050999867, 0.0014036562, -0.005068427, -0.001349461, -0.0050641173, 0.0013655459, -0.0028090999, -0.0018528767, -0.0033591902, -0.00020008837, -0.0036999863, -0.0015219427, -0.0039652535, 0.00053195213
40.0, 1.0, 1.144, 1.144, 0.0, 1.0, 2.1915260927559608, 4.603450383836333, 6.794976476592294, 2.173549616163667, 4.603450383836333, 6.777, 6.794975275973104, 2.1915260927559608, 4.603450383836333, 6.794976476592294, 2.173549616163667, 4.603450383836333, 6.777, 6.794975275973104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.00000225146627, 3.5918608, -1.565788, 1.6948329, 0.16904053, 1.7450558, -3.508267, 1.4069744, -0.9599252, 0.0024060886, -0.0005952169, 0.0014605732, -0.002002567, 0.0013704645, -0.00022218446, 0.00090701925, -0.0010511207, -0.0082836365, -0.0017573931, -0.0074752644, 0.003978378, -0.008228016, -0.0017750312, -0.007443994, 0.003929114, -0.005877548, -0.00235261, -0.006014691, 0.001975811, -0.0068575516, -0.0019972157, -0.0065369746, 0.0028779933
50.0, 1.0, 1.144, 1.144, 0.0, 1.0, 1.132670013578784, 6.086847943252627, 7.21951795683141, 1.109152056747373, 6.086847943252627, 7.196, 7.21951849043994, 1.132670013578784, 6.086847943252627, 7.21951795683141, 1.109152056747373, 6.086847943252627, 7.196, 7.21951849043994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0000002530119, 3.9116824, -1.6636198, 1.4651241, 0.1736674, 1.2399745, -4.0658765, 1.0748006, -1.010719, 0.0024424223, -0.000681835, 0.0010476429, -0.002309279, 0.0013408884, -0.00030187308, 0.0006306581, -0.0012212209, -0.0122601185, -0.002051836, -0.00945245, 0.008072901, -0.012200009, -0.0020710106, -0.009428501, 0.008014529, -0.009817696, -0.002733671, -0.008404807, 0.0057636215, -0.010859121, -0.0023728837, -0.008797843, 0.006793308
60.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.26324514559161133, 6.261637820198542, 6.5248829657901535, 0.23736217980145735, 6.261637820198542, 6.499, 6.524884516589941, 0.26324514559161133, 6.261637820198542, 6.5248829657901535, 0.23736217980145735, 6.261637820198542, 6.499, 6.524884516589941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.000001669652114, 3.8845084, -1.5744631, 1.1216805, 0.056645263, 0.5787289, -4.1513147, 0.6098964, -0.9430812, 0.0022858987, -0.0007378019, 0.0005039936, -0.0023485469, 0.0012202691, -0.00038688118, 0.00027508568, -0.0012502242, -0.01712182, -0.00196816, -0.010265386, 0.013843851, -0.017062595, -0.0019867101, -0.010251838, 0.013783286, -0.014835921, -0.002705962, -0.009761392, 0.011495304, -0.015842326, -0.0023735913, -0.009976752, 0.012533062
70.0, 1.0, 1.144, 1.144, 0.0, 1.0, 1.847931378366748e-05, 9.397252803755633, 9.397271283069417, -0.039252803755632115, 9.397252803755633, 9.358, 9.397233593848592, 1.847931378366748e-05, 9.397252803755633, 9.397271283069417, -0.039252803755632115, 9.397252803755633, 9.358, 9.397233593848592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 69.99999967119774, 4.8057, -1.7679895, 1.0747542, -0.2580802, -0.01772046, -5.1205688, 0.12507153, -1.0982072, 0.0026992448, -0.0009852438, -2.630055e-06, -0.0028734338, 0.0014438685, -0.000526197, -6.305054e-07, -0.0015367642, -0.022790467, -0.0024055461, -0.010055274, 0.02059329, -0.022715908, -0.002431024, -0.010053714, 0.020514512, -0.020091223, -0.00339079, -0.010057904, 0.017719856, -0.021272039, -0.0029572211, -0.010054344, 0.018977748
80.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.00022507602212598054, 12.10419657726626, 12.104421653288385, -0.034196577266259354, 12.10419657726626, 12.07, 12.104417491197227, 0.00022507602212598054, 12.10419657726626, 12.104421653288385, -0.034196577266259354, 12.10419657726626, 12.07, 12.104417491197227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.99999767274336, 5.7037764, -1.1278471, 1.2252438, -0.2694648, -0.12026191, -5.8129716, -0.052609578, -1.2534215, 0.0032082386, -0.0005687105, -2.9657967e-06, -0.0032582544, 0.0017171483, -0.00030347682, -6.8731606e-07, -0.0017437618, -0.030953035, -0.0021740992, -0.0075160093, 0.03010526, -0.030863237, -0.002187201, -0.007513318, 0.030014552, -0.027744796, -0.0027428097, -0.007518975, 0.026847005, -0.029146088, -0.0024906779, -0.0075140055, 0.02827079
90.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.00014174272925906163, 10.620167225351738, 10.620308968080996, -0.03016722535173777, 10.620167225351738, 10.59, 10.620309165220428, 0.00014174272925906163, 10.620167225351738, 10.620308968080996, -0.03016722535173777, 10.620167225351738, 10.59, 10.620309165220428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.00000250447816, 5.4458833, -0.10080247, 1.1687349, -0.024440607, -0.10080271, -5.4458833, -0.024440657, -1.1687349, 0.003053069, -2.2915774e-06, -2.2916938e-06, -0.003053069, 0.0016334169, -6.700866e-07, -6.701448e-07, -0.0016334169, -0.041787453, -0.0008899489, -0.0008899471, 0.041787453, -0.041703295, -0.0008856281, -0.0008856263, 0.041703295, -0.038734384, -0.0008922405, -0.0008922388, 0.038734384, -0.040069878, -0.0008862982, -0.00088629645, 0.040069878
100.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.00014501891431424366, 8.080284542854335, 8.080429561768648, -0.0252845428543349, 8.080284542854335, 8.055, 8.080429684374197, 0.00014501891431424366, 8.080284542854335, 8.080429561768648, -0.0252845428543349, 8.080284542854335, 8.055, 8.080429684374197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0000005060238, 4.693436, 0.7270646, 1.0113213, 0.13387479, -0.09898788, -4.748386, -0.04377319, -1.0192041, 0.0026240014, 0.00046036692, -2.2789463e-06, -0.002664078, 0.0014037676, 0.00024688392, -6.2864274e-07, -0.0014253147, -0.053519025, -0.0005082684, 0.008792935, 0.05279421, -0.05344774, -0.00049250963, 0.008796076, 0.05272127, -0.050895024, -4.7901503e-05, 0.008790656, 0.050130133, -0.05204397, -0.0002456257, 0.008795448, 0.051295955
110.0, 1.0, 1.144, 1.144, 0.0, 1.0, 8.229646257408673e-05, 4.110979604052398, 4.111061900514972, -0.011979604052397619, 4.110979604052398, 4.099, 4.1110636473957, 8.229646257408673e-05, 4.110979604052398, 4.111061900514972, -0.011979604052397619, 4.110979604052398, 4.099, 4.1110636473957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109.99999850756943, 3.2103426, 1.0835605, 0.69882715, 0.20171851, -0.07978809, -3.3873348, -0.049459547, -0.7256745, 0.001786314, 0.0006485258, -1.5404075e-06, -0.0019003935, 0.00095546246, 0.00034731504, -4.1909516e-07, -0.0010166317, -0.06232185, -0.0003837361, 0.020954734, 0.058694627, -0.062273882, -0.0003634858, 0.020957356, 0.05864263, -0.060535535, 0.00026478968, 0.020953193, 0.056794234, -0.06131842, -1.6170761e-05, 0.020956937, 0.057625998
