deltatheta [deg],Rf,L,L/Rf,phiCZ [deg],G0,GI/G0,GII/G0,GTOT/G0,GIv2/G0,GIIv2/G0,GTOTv2/G0,GTOTequiv/G0,GI,GII,GTOT,GIv2,GIIv2,GTOTv2,GTOTequiv,np.min(uR),np.max(uR),np.mean(uR),np.min(uTheta),np.max(uTheta),np.mean(uTheta),phiSZ [deg],xRFcracktip,yRFcracktip,xRFfirstbounded,yRFfirstbounded,rRFcracktip,thetaRFcracktip,rRFfirstbounded,thetaRFfirstbounded,xcracktipDisplacement,ycracktipDisplacement,rcracktipDisplacement,thetacracktipDisplacement,xfirstboundedDisplacement,yfirstboundedDisplacement,rfirstboundedDisplacement,thetafirstboundedDisplacement,xfiberCracktipDisplacement,yfiberCracktipDisplacement,rfiberCracktipDisplacement,thetafiberCracktipDisplacement,xfiberFirstboundedDisplacement,yfiberFirstboundedDisplacement,rfiberFirstboundedDisplacement,thetafiberFirstboundedDisplacement,xmatrixracktipDisplacement,ymatrixCracktipDisplacement,rmatrixCracktipDisplacement,thetamatrixCracktipDisplacement,xmatrixFirstboundedDisplacement,ymatrixFirstboundedDisplacement,rmatrixFirstboundedDisplacement,thetamatrixFirstboundedDisplacement
10.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.7317410877111086, 0.7550503321120675, 4.486791419823176, 3.7289496678879326, 0.7550503321120675, 4.484, 4.486791820029572, 3.7317410877111086, 0.7550503321120675, 4.486791419823176, 3.7289496678879326, 0.7550503321120675, 4.484, 4.486791820029572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.000000562866568, 2.5116608, -0.93617135, 1.7835842, -0.28041682, 2.3109384, -1.3580942, 1.7077936, -0.5858728, 0.0020200459, -0.00045402028, 0.001910517, -0.00079790014, 0.0012792508, -0.00018032471, 0.0012285032, -0.00039972475, 0.0012679233, -0.0005763218, 0.0011485834, -0.0007877387, 0.0013080066, -0.00058641145, 0.0011863057, -0.0008046355, 0.0032879692, -0.0010303421, 0.0030591004, -0.0015856388, 0.0025872574, -0.00076673616, 0.0024148088, -0.0012043603
20.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.418691632353372, 1.780692615418074, 6.199384247771446, 4.412307384581926, 1.780692615418074, 6.193, 6.199383847565049, 4.418691632353372, 1.780692615418074, 6.199384247771446, 4.412307384581926, 1.780692615418074, 6.193, 6.199383847565049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.000001125733135, 3.08321, -1.1395769, 2.0330317, -0.0808974, 2.5075114, -2.125372, 1.8827562, -0.7713565, 0.0023750565, -0.0004481526, 0.002078546, -0.0012334429, 0.0014634656, -0.0001383471, 0.0013278904, -0.0006305385, -0.0031696055, -0.00088299933, -0.0032804585, 0.00025432097, -0.0031208973, -0.00089463365, -0.003238667, 0.00022672914, -0.0007945489, -0.0013311519, -0.0012019125, -0.000979122, -0.0016574317, -0.0010329807, -0.0019107766, -0.00040380936
30.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.63907889170294, 3.425951384135522, 8.065030275838463, 4.626048615864478, 3.425951384135522, 8.052, 8.065031343055521, 4.63907889170294, 3.425951384135522, 8.065030275838463, 4.626048615864478, 3.425951384135522, 8.052, 8.065031343055521, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.000000834826057, 3.7095406, -1.3034748, 2.177136, 0.15143465, 2.560819, -2.9836125, 1.9611723, -0.9574217, 0.002702652, -0.0004241526, 0.0021284888, -0.001718653, 0.001613202, -9.571377e-05, 0.0013492163, -0.00088949176, -0.008837301, -0.0010633694, -0.008185012, 0.0034977458, -0.008779586, -0.0010760752, -0.008141382, 0.0034578848, -0.0061346493, -0.001487522, -0.0060565234, 0.0017790928, -0.0071663843, -0.001171789, -0.0067921653, 0.002568393
40.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.344549395304355, 5.638727235936024, 9.98327663124038, 4.323272764063976, 5.638727235936024, 9.962, 9.983275564023321, 4.344549395304355, 5.638727235936024, 9.98327663124038, 4.323272764063976, 5.638727235936024, 9.962, 9.983275564023321, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.00000225146627, 4.3722606, -1.3711429, 2.2086241, 0.38207722, 2.4679923, -3.8607914, 1.9374987, -1.1269882, 0.0029984396, -0.00037162367, 0.0020580627, -0.0022120406, 0.0017319396, -5.3938944e-05, 0.0012920713, -0.0011545895, -0.015793672, -0.0011562019, -0.012841847, 0.009266275, -0.015726745, -0.0011688129, -0.012798685, 0.009213595, -0.012795232, -0.0015278256, -0.010783784, 0.0070542344, -0.0139948055, -0.0012227518, -0.011506613, 0.008059005
50.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.262853670470758, 7.739287882149977, 11.002141552620735, 3.2307121178500235, 7.739287882149977, 10.97, 11.002142353033529, 3.262853670470758, 7.739287882149977, 11.002141552620735, 3.2307121178500235, 7.739287882149977, 10.97, 11.002142353033529, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0000002530119, 4.8562856, -1.2981156, 2.0509424, 0.53564054, 2.127146, -4.554543, 1.7286448, -1.2268099, 0.0031350926, -0.00030557858, 0.0017811134, -0.0025980417, 0.0017544851, -3.279955e-05, 0.0011026356, -0.0013650954, -0.023568178, -0.0011620679, -0.01603953, 0.017307308, -0.023494946, -0.0011732131, -0.016000994, 0.017244045, -0.020433085, -0.0014676464, -0.014258416, 0.014709266, -0.02174046, -0.0012060127, -0.014898358, 0.01587895
60.0, 1.0, 1.144, 1.144, 0.0, 1.0, 1.9525381739036114, 7.957517762217173, 9.910055936120784, 1.9214822377828265, 7.957517762217173, 9.879, 9.910050600035495, 1.9525381739036114, 7.957517762217173, 9.910055936120784, 1.9214822377828265, 7.957517762217173, 9.879, 9.910050600035495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.000001669652114, 4.834605, -0.9040673, 1.714537, 0.6076087, 1.6343571, -4.6389246, 1.383473, -1.1810284, 0.0029737148, -0.00012782402, 0.0013761595, -0.0026392266, 0.001625238, 2.875342e-05, 0.00083751976, -0.0013931207, -0.027546946, -0.0010344029, -0.014669292, 0.023339156, -0.027474929, -0.0010403602, -0.014638442, 0.023273807, -0.024573231, -0.0011622269, -0.013293132, 0.02069993, -0.02584969, -0.0010116068, -0.013800922, 0.021880686
70.0, 1.0, 1.144, 1.144, 0.0, 1.0, 2.090207573536094, 13.746118558450318, 15.836326131986413, 2.0338814415496813, 13.746118558450318, 15.78, 15.836314392598776, 2.090207573536094, 13.746118558450318, 15.836326131986413, 2.0338814415496813, 13.746118558450318, 15.78, 15.836314392598776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 69.99999967119774, 6.322175, -0.51456416, 1.9126402, 0.8868202, 1.6787791, -6.116893, 1.4875, -1.4939835, 0.003749758, 0.0001477963, 0.0014213771, -0.0034730732, 0.002018027, 0.00016829389, 0.00084835105, -0.001838766, -0.048287954, -0.0006899226, -0.01716377, 0.045139868, -0.048195343, -0.0006883011, -0.01713057, 0.045053396, -0.044538196, -0.0005421263, -0.015742393, 0.041666795, -0.046177316, -0.0005200072, -0.01628222, 0.04321463
80.0, 1.0, 1.144, 1.144, 0.0, 1.0, 1.0936673655817633, 16.392286454952526, 17.485953820534288, 1.027713545047476, 16.392286454952526, 17.42, 17.485928874335563, 1.0936673655817633, 16.392286454952526, 17.485953820534288, 1.027713545047476, 16.392286454952526, 17.42, 17.485928874335563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.99999767274336, 6.810741, 0.011981508, 1.7349821, 0.8842511, 1.1944726, -6.7051897, 1.1720939, -1.5550752, 0.0039190724, 0.00035073448, 0.0010259459, -0.0037986338, 0.0020893589, 0.0002235957, 0.0005830126, -0.0020187944, -0.063994035, -0.00033271333, -0.011440109, 0.06296405, -0.06389539, -0.00032344466, -0.011413852, 0.06286851, -0.060074963, 1.8021137e-05, -0.010414164, 0.05916542, -0.06180603, -9.984896e-05, -0.010830839, 0.06084972
90.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.0011448290895337498, 10.640888311746265, 10.642033140835798, -0.060888311746264634, 10.640888311746265, 10.58, 10.6420334356493, 0.0011448290895337498, 10.640888311746265, 10.642033140835798, -0.060888311746264634, 10.640888311746265, 10.58, 10.6420334356493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.00000250447816, 5.4437013, 0.04862672, 1.1501306, 0.25492093, 0.048626482, -5.4437013, 0.25492087, -1.1501306, 0.00306518, 4.461789e-05, 4.4617773e-05, -0.00306518, 0.0016397536, -6.7270594e-07, -6.7276414e-07, -0.0016397536, -0.06532436, -0.00046218038, -0.00046217753, 0.06532436, -0.06524455, -0.00045801286, -0.00045801, 0.06524455, -0.06225918, -0.0004175625, -0.00041755976, 0.06225918, -0.063604794, -0.00045868556, -0.00045868277, 0.063604794
100.0, 1.0, 1.144, 1.144, 0.0, 1.0, 6.398947887639218e-05, 11.911805089385808, 11.911869078864685, -0.04180508938580907, 11.911805089385808, 11.87, 11.911855248587527, 6.398947887639218e-05, 11.911805089385808, 11.911869078864685, -0.04180508938580907, 11.911805089385808, 11.87, 11.911855248587527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0000005060238, 5.687593, 0.943043, 1.2051051, 0.28102082, -0.058924258, -5.764943, 0.067487165, -1.2355956, 0.003186658, 0.0005590824, -2.7678907e-06, -0.0032353327, 0.0017045885, 0.00029978942, -7.6182187e-07, -0.001730755, -0.091495894, 2.2661514e-05, 0.015910413, 0.09010193, -0.091410376, 4.024742e-05, 0.015912881, 0.09001466, -0.088309236, 0.0005817439, 0.015907645, 0.086866595, -0.08970579, 0.00034003684, 0.01591212, 0.088283904
