deltatheta,Rf,L,L/Rf,phiCZ [deg],G0,GI/G0,GII/G0,GTOT/G0,GIv2/G0,GIIv2/G0,GTOTv2/G0,GTOTequiv/G0,GI,GII,GTOT,GIv2,GIIv2,GTOTv2,GTOTequiv,np.min(uR),np.max(uR),np.mean(uR),np.min(uTheta),np.max(uTheta),np.mean(uTheta),phiSZ [deg],xRFcracktip,yRFcracktip,xRFfirstbounded,yRFfirstbounded,rRFcracktip,thetaRFcracktip,rRFfirstbounded,thetaRFfirstbounded,xcracktipDisplacement,ycracktipDisplacement,rcracktipDisplacement,thetacracktipDisplacement,xfirstboundedDisplacement,yfirstboundedDisplacement,rfirstboundedDisplacement,thetafirstboundedDisplacement,xfiberCracktipDisplacement,yfiberCracktipDisplacement,rfiberCracktipDisplacement,thetafiberCracktipDisplacement,xfiberFirstboundedDisplacement,yfiberFirstboundedDisplacement,rfiberFirstboundedDisplacement,thetafiberFirstboundedDisplacement,xmatrixracktipDisplacement,ymatrixCracktipDisplacement,rmatrixCracktipDisplacement,thetamatrixCracktipDisplacement,xmatrixFirstboundedDisplacement,ymatrixFirstboundedDisplacement,rmatrixFirstboundedDisplacement,thetamatrixFirstboundedDisplacement
10.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.7208399990740624, 0.756706853088994, 4.477546852163057, 3.717293146911006, 0.756706853088994, 4.474, 4.477546518657726, 3.7208399990740624, 0.756706853088994, 4.477546852163057, 3.717293146911006, 0.756706853088994, 4.474, 4.477546518657726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.000000562866568, 2.5085924, -0.9384555, 1.7812481, -0.28075984, 2.3075202, -1.3598108, 1.7054334, -0.585805, 0.0020174524, -0.00045540242, 0.0019077231, -0.0007988107, 0.0012775244, -0.00018116715, 0.0012266567, -0.00040025462, 0.001316812, -0.0005808455, 0.0011959438, -0.0008006832, 0.0013568416, -0.0005909875, 0.0012336042, -0.0008176222, 0.0033342645, -0.0010362479, 0.003103667, -0.0015994939, 0.002634366, -0.00077215466, 0.0024602609, -0.0012178768
20.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.302642449486624, 1.7849760244817447, 6.087618473968369, 4.296023975518255, 1.7849760244817447, 6.081, 6.0876179403598405, 4.302642449486624, 1.7849760244817447, 6.087618473968369, 4.296023975518255, 1.7849760244817447, 6.081, 6.0876179403598405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.000001125733135, 3.0531013, -1.154777, 2.009608, -0.085721835, 2.4740198, -2.1293578, 1.8590952, -0.7678786, 0.0023498079, -0.00045920402, 0.00205104, -0.0012351923, 0.0014470101, -0.00014576013, 0.0013098918, -0.00063187635, -0.002987066, -0.0009058753, -0.0031167516, 0.00017039245, -0.0029388445, -0.000917836, -0.003075529, 0.0001426604, -0.0006372581, -0.0013650793, -0.0010657114, -0.0010647998, -0.0014918344, -0.0010635961, -0.0017656371, -0.00048921595
30.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.19303712321496, 3.3682541615346326, 7.5612912847495934, 4.180745838465368, 3.3682541615346326, 7.549, 7.5612915515538575, 4.19303712321496, 3.3682541615346326, 7.5612912847495934, 4.180745838465368, 3.3682541615346326, 7.549, 7.5612915515538575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.000000834826057, 3.5885885, -1.3490556, 2.0872836, 0.12367026, 2.433281, -2.9626107, 1.8694757, -0.93654025, 0.0026047984, -0.00046482787, 0.0020234077, -0.0017049519, 0.0015511792, -0.0001248148, 0.0012809532, -0.00088368217, -0.008236225, -0.0011307637, -0.0076981615, 0.0031388423, -0.008180384, -0.0011444967, -0.0076566683, 0.0030990285, -0.0056314263, -0.0015955915, -0.005674754, 0.0014338904, -0.0066292044, -0.0012693115, -0.006375715, 0.0022153463
40.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.5283860789957306, 5.279575612252655, 8.807961691248385, 3.508424387747345, 5.279575612252655, 8.788, 8.807963292073973, 3.5283860789957306, 5.279575612252655, 8.807961691248385, 3.508424387747345, 5.279575612252655, 8.788, 8.807963292073973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.00000225146627, 4.1074047, -1.4390969, 2.033654, 0.3092081, 2.2214208, -3.7426012, 1.7566245, -1.0703404, 0.0027972106, -0.00044877885, 0.0018543182, -0.002141796, 0.0016090535, -0.00011181214, 0.0011607343, -0.0011199326, -0.014552088, -0.0012602615, -0.011957627, 0.008388486, -0.014489148, -0.0012745691, -0.011918608, 0.008337068, -0.011754878, -0.0017090404, -0.010103309, 0.0062466897, -0.012880094, -0.0013863812, -0.010757874, 0.0072171357
50.0, 1.0, 1.144, 1.144, 0.0, 1.0, 2.5093896231129995, 7.10126817239145, 9.61065779550445, 2.4817318276085505, 7.10126817239145, 9.583, 9.610656728287392, 2.5093896231129995, 7.10126817239145, 9.61065779550445, 2.4817318276085505, 7.10126817239145, 9.583, 9.610656728287392, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0000002530119, 4.544303, -1.3827853, 1.8682246, 0.43125492, 1.8617467, -4.369975, 1.5312321, -1.1539377, 0.002911225, -0.00040449016, 0.0015614424, -0.0024901284, 0.0016221274, -0.000105619314, 0.00096177496, -0.0013105143, -0.021875953, -0.0012938819, -0.015052764, 0.01592626, -0.021807313, -0.0013070764, -0.01501875, 0.0158652, -0.018964728, -0.0016983721, -0.013491321, 0.013436132, -0.020185186, -0.0014126957, -0.014056975, 0.014554685
60.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.8781197354861853, 6.443193319682472, 7.321313055168658, 0.8528066803175278, 6.443193319682472, 7.296, 7.321311254239873, 0.8781197354861853, 6.443193319682472, 7.321313055168658, 0.8528066803175278, 6.443193319682472, 7.296, 7.321311254239873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.000001669652114, 4.1717305, -1.1546916, 1.3661711, 0.33388004, 1.0858727, -4.1901703, 0.97223413, -1.016199, 0.0025204346, -0.00039090135, 0.0009216862, -0.0023782123, 0.0013646465, -0.00015630247, 0.0005469611, -0.0012599695, -0.023819067, -0.0013273616, -0.013059061, 0.019964237, -0.023756579, -0.0013386387, -0.013037584, 0.019904483, -0.021298632, -0.0017182629, -0.012137375, 0.017586024, -0.022391932, -0.0014949412, -0.012490623, 0.018644514
70.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.6001778604150779, 9.265020341424185, 9.865198201839263, 0.5629796585758147, 9.265020341424185, 9.828, 9.865201870397899, 0.6001778604150779, 9.265020341424185, 9.865198201839263, 0.5629796585758147, 9.265020341424185, 9.828, 9.865201870397899, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 69.99999967119774, 5.0406723, -0.8939559, 1.39433, 0.41904798, 0.8839678, -5.0424333, 0.8706653, -1.1669188, 0.0029434972, -0.00026213145, 0.0007604128, -0.0028556362, 0.0015737116, -0.00011403719, 0.00043108128, -0.0015178062, -0.038359795, -0.0011633314, -0.014212998, 0.035648532, -0.038285397, -0.001170083, -0.014193896, 0.03557631, -0.035416298, -0.0014254629, -0.013452585, 0.032792896, -0.036711685, -0.0012841201, -0.013762815, 0.034058504
80.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.04608808547178289, 9.115971739912755, 9.162059825384539, 0.008028260087245442, 9.115971739912755, 9.124, 9.162053105252127, 0.04608808547178289, 9.115971739912755, 9.162059825384539, 0.008028260087245442, 9.115971739912755, 9.124, 9.162053105252127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.99999767274336, 4.990833, -0.65098506, 1.132833, 0.20845729, 0.22555417, -5.0280533, 0.40200478, -1.0794244, 0.002833493, -0.00027805078, 0.00021820422, -0.0028387308, 0.0015070699, -0.0001868729, 7.766578e-05, -0.0015166253, -0.04674065, -0.0010775985, -0.009177658, 0.045843434, -0.046667453, -0.0010817791, -0.009169064, 0.04577062, -0.043907158, -0.0013556493, -0.008959454, 0.043004703, -0.045160383, -0.001268652, -0.009091399, 0.044253994
90.0, 1.0, 1.144, 1.144, 0.0, 1.0, 5.2721814826347466e-05, 7.516894254731717, 7.516946976546544, -0.026894254731717027, 7.516894254731717, 7.49, 7.516947081976078, 5.2721814826347466e-05, 7.516894254731717, 7.516946976546544, -0.026894254731717027, 7.516894254731717, 7.49, 7.516947081976078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.00000250447816, 4.581361, -0.05737346, 0.98166066, 0.03304417, -0.05737366, -4.581361, 0.033044126, -0.98166066, 0.0025691688, -1.9284198e-06, -1.9285362e-06, -0.0025691688, 0.0013743713, -5.637994e-07, -5.637994e-07, -0.0013743713, -0.054429166, -0.0009827892, -0.0009827869, 0.054429166, -0.054359514, -0.0009817582, -0.0009817559, 0.054359514, -0.051859997, -0.0009847176, -0.0009847154, 0.051859997, -0.052985143, -0.000982322, -0.0009823197, 0.052985143
100.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.00010918452377127496, 5.228208854434457, 5.228318038958228, -0.016208854434457187, 5.228208854434457, 5.212, 5.228320378616998, 0.00010918452377127496, 5.228208854434457, 5.228318038958228, -0.016208854434457187, 5.228208854434457, 5.212, 5.228320378616998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0000005060238, 3.7768877, 0.57559025, 0.81640995, 0.089038745, -0.08900398, -3.8194585, -0.054082066, -0.81946826, 0.002110839, 0.00037033536, -1.8337741e-06, -0.0021430776, 0.0011292063, 0.00019859627, -5.0570816e-07, -0.0011465363, -0.060810782, -0.0009021538, 0.0096712345, 0.060043585, -0.060753487, -0.00089054415, 0.009672719, 0.059985146, -0.058699943, -0.0005318184, 0.009669401, 0.057900507, -0.05962428, -0.0006919479, 0.009672213, 0.05883861
