deltatheta,Rf,L,L/Rf,phiCZ [deg],G0,GI/G0,GII/G0,GTOT/G0,GIv2/G0,GIIv2/G0,GTOTv2/G0,GTOTequiv/G0,GI,GII,GTOT,GIv2,GIIv2,GTOTv2,GTOTequiv,np.min(uR),np.max(uR),np.mean(uR),np.min(uTheta),np.max(uTheta),np.mean(uTheta),phiSZ [deg],xRFcracktip,yRFcracktip,xRFfirstbounded,yRFfirstbounded,rRFcracktip,thetaRFcracktip,rRFfirstbounded,thetaRFfirstbounded,xcracktipDisplacement,ycracktipDisplacement,rcracktipDisplacement,thetacracktipDisplacement,xfirstboundedDisplacement,yfirstboundedDisplacement,rfirstboundedDisplacement,thetafirstboundedDisplacement,xfiberCracktipDisplacement,yfiberCracktipDisplacement,rfiberCracktipDisplacement,thetafiberCracktipDisplacement,xfiberFirstboundedDisplacement,yfiberFirstboundedDisplacement,rfiberFirstboundedDisplacement,thetafiberFirstboundedDisplacement,xmatrixracktipDisplacement,ymatrixCracktipDisplacement,rmatrixCracktipDisplacement,thetamatrixCracktipDisplacement,xmatrixFirstboundedDisplacement,ymatrixFirstboundedDisplacement,rmatrixFirstboundedDisplacement,thetamatrixFirstboundedDisplacement
10.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.6622588539450383, 0.756124552781824, 4.418383406726862, 3.658875447218176, 0.756124552781824, 4.415, 4.418384007036457, 3.6622588539450383, 0.756124552781824, 4.418383406726862, 3.658875447218176, 0.756124552781824, 4.415, 4.418384007036457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.000000562866568, 2.490539, -0.9417844, 1.7679616, -0.28075102, 2.2891629, -1.3599541, 1.6923503, -0.5834891, 0.0020025694, -0.00045782432, 0.0018926454, -0.00079861144, 0.0012678506, -0.00018298987, 0.001216813, -0.00040036975, 0.0018314184, -0.0006039303, 0.0016987235, -0.00091277773, 0.0018711656, -0.000614217, 0.0017360807, -0.0009298102, 0.0038339878, -0.0010617547, 0.003591369, -0.0017113892, 0.0031390162, -0.0007972069, 0.0029528937, -0.00133018
20.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.9612880042636345, 1.7674416482218527, 5.728729652485487, 3.9545583517781475, 1.7674416482218527, 5.722, 5.728729919289751, 3.9612880042636345, 1.7674416482218527, 5.728729652485487, 3.9545583517781475, 1.7674416482218527, 5.722, 5.728729919289751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.000001125733135, 2.9557855, -1.1827538, 1.9367777, -0.09680031, 2.373004, -2.122363, 1.7868681, -0.7533795, 0.0022698434, -0.00048253126, 0.0019679195, -0.0012297633, 0.0013955585, -0.0001626797, 0.0012557562, -0.000630178, -0.0013091938, -0.0010269947, -0.0015814926, -0.0005172887, -0.0012624314, -0.0010397313, -0.0015419065, -0.00054525083, 0.0009606495, -0.0015095259, 0.00038642698, -0.001747052, 0.0001331271, -0.001202411, -0.00028615026, -0.0011754289
30.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.259949239247916, 2.996518714718309, 6.256467953966225, 3.248481285281691, 2.996518714718309, 6.245, 6.256468220770489, 3.259949239247916, 2.996518714718309, 6.256467953966225, 3.248481285281691, 2.996518714718309, 6.245, 6.256468220770489, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.000000834826057, 3.2565973, -1.3534545, 1.8665475, 0.078730725, 2.1435685, -2.8004246, 1.6558429, -0.8650909, 0.0023495187, -0.0005017724, 0.0017838567, -0.0016093069, 0.001393843, -0.00016053184, 0.0011268375, -0.00083594606, -0.0052068266, -0.0013168099, -0.005167649, 0.0014630224, -0.0051559326, -0.0013314653, -0.005130901, 0.0014248835, -0.002857308, -0.0018185823, -0.0033837925, -0.00014628447, -0.0037620896, -0.0014919972, -0.0040040636, 0.00058893743
40.0, 1.0, 1.144, 1.144, 0.0, 1.0, 2.456564246381033, 4.736959237768926, 7.193523484149959, 2.439040762231074, 4.736959237768926, 7.176, 7.193523750954223, 2.456564246381033, 4.736959237768926, 7.193523484149959, 2.439040762231074, 4.736959237768926, 7.176, 7.193523750954223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.00000225146627, 3.7020102, -1.5350769, 1.7682884, 0.20014504, 1.8491759, -3.5555434, 1.4832382, -0.9833139, 0.0024900814, -0.00056151045, 0.0015465808, -0.002030735, 0.0014218572, -0.0001971235, 0.00096249767, -0.0010649576, -0.008332368, -0.001743749, -0.0075038243, 0.0040201535, -0.008275057, -0.0017606602, -0.007470792, 0.0039703604, -0.0058422866, -0.0023052595, -0.0059572435, 0.0019894186, -0.0068532, -0.0019577837, -0.0065082945, 0.0029054028
50.0, 1.0, 1.144, 1.144, 0.0, 1.0, 1.3158096633829077, 6.3217386824178945, 7.637548345800802, 1.291261317582106, 6.3217386824178945, 7.613, 7.637547945594405, 1.3158096633829077, 6.3217386824178945, 7.637548345800802, 1.291261317582106, 6.3217386824178945, 7.613, 7.637547945594405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0000002530119, 4.032333, -1.6359165, 1.5343066, 0.21190114, 1.338749, -4.140493, 1.1485591, -1.0391396, 0.002528293, -0.0006471253, 0.0011294289, -0.002352749, 0.0013914751, -0.00027595507, 0.0006830292, -0.0012433119, -0.012362264, -0.0020472368, -0.009514585, 0.008154105, -0.012300334, -0.002065726, -0.00948894, 0.008094779, -0.009833971, -0.002694362, -0.008385156, 0.0058013564, -0.010908859, -0.0023416812, -0.008805911, 0.0068514673
60.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.4783086760246048, 6.945596421819223, 7.423905097843828, 0.4504035781807767, 6.945596421819223, 7.396, 7.423904964441696, 0.4783086760246048, 6.945596421819223, 7.423905097843828, 0.4504035781807767, 6.945596421819223, 7.396, 7.423904964441696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.000001669652114, 4.1749744, -1.4980196, 1.2643538, 0.15955001, 0.7901639, -4.364644, 0.7703512, -1.0151875, 0.0024804007, -0.0006474984, 0.0006794501, -0.002471839, 0.0013310723, -0.00032192108, 0.00038674474, -0.0013137031, -0.017827738, -0.0019244909, -0.010580527, 0.014477029, -0.01776423, -0.0019412726, -0.010563306, 0.014413638, -0.015347337, -0.0025719893, -0.009901077, 0.01200519, -0.016433157, -0.0022631937, -0.010176561, 0.013099935
70.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.0013355134980713632, 11.452926300517907, 11.454261814015979, -0.0629263005179066, 11.452926300517907, 11.39, 11.454263523491349, 0.0013355134980713632, 11.452926300517907, 11.454261814015979, -0.0629263005179066, 11.452926300517907, 11.39, 11.454263523491349, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 69.99999967119774, 5.3245697, -1.883443, 1.2165117, -0.16036144, 0.051252604, -5.6476345, 0.26538107, -1.197994, 0.0030036774, -0.0010410019, 4.90956e-05, -0.003178576, 0.0015981011, -0.00058240513, -6.9849193e-07, -0.0017009191, -0.024161948, -0.0023929088, -0.010512471, 0.02188638, -0.024080625, -0.0024174694, -0.010507737, 0.021801563, -0.02115827, -0.0034339107, -0.010463376, 0.018707804, -0.022482524, -0.0029998745, -0.010508436, 0.020100644
80.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.00022137066065541306, 15.542796617970998, 15.543017988631654, -0.05279661797099777, 15.542796617970998, 15.49, 15.543023935204312, 0.00022137066065541306, 15.542796617970998, 15.543017988631654, -0.05279661797099777, 15.542796617970998, 15.49, 15.543023935204312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.99999767274336, 6.4675007, -1.2543606, 1.3964294, -0.25813574, -0.112234, -6.587062, -0.011726588, -1.4200393, 0.003635604, -0.000644468, -3.3611432e-06, -0.0036922805, 0.0019458607, -0.00034389785, -7.785857e-07, -0.0019760132, -0.034351792, -0.0019676855, -0.007902919, 0.033488225, -0.03425028, -0.0019822605, -0.007899646, 0.033385724, -0.030716188, -0.0026121535, -0.00790628, 0.029795945, -0.03230442, -0.0023261583, -0.007900424, 0.03140971
90.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.00012572024079131127, 12.64471747105697, 12.644843191297761, -0.04471747105696977, 12.64471747105697, 12.6, 12.64484340266979, 0.00012572024079131127, 12.64471747105697, 12.644843191297761, -0.04471747105696977, 12.64471747105697, 12.6, 12.64484340266979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.00000250447816, 5.9424396, -0.09101916, 1.2758293, 0.011168595, -0.09101942, -5.9424396, 0.0111685395, -1.2758293, 0.0033311807, -2.50031e-06, -2.5004556e-06, -0.0033311807, 0.0017822571, -7.3114643e-07, -7.3123374e-07, -0.0017822571, -0.045136966, -0.00048511836, -0.00048511638, 0.045136966, -0.045045253, -0.0004804706, -0.00048046862, 0.045045253, -0.041805785, -0.00048761867, -0.00048761684, 0.041805785, -0.043262996, -0.00048120174, -0.00048119985, 0.043262996
100.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.0002192679323444039, 13.41988844656641, 13.420107714498755, -0.039888446566409996, 13.41988844656641, 13.38, 13.420107226063262, 0.0002192679323444039, 13.41988844656641, 13.420107714498755, -0.039888446566409996, 13.41988844656641, 13.38, 13.420107226063262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0000005060238, 6.04705, 0.94515944, 1.3000276, 0.18878424, -0.119259, -6.119307, -0.039831266, -1.3130593, 0.0033817738, 0.00059331453, -2.9383227e-06, -0.003433425, 0.0018091202, 0.00031817405, -8.1025064e-07, -0.0018368885, -0.065901995, -0.00035383532, 0.011095302, 0.06496224, -0.065810286, -0.0003338764, 0.011099033, 0.06486846, -0.06252022, 0.00023947924, 0.011092364, 0.061528813, -0.064001165, -1.570236e-05, 0.011098223, 0.06303157
