deltatheta,Rf,L,L/Rf,phiCZ [deg],G0,GI/G0,GII/G0,GTOT/G0,GIv2/G0,GIIv2/G0,GTOTv2/G0,GTOTequiv/G0,GI,GII,GTOT,GIv2,GIIv2,GTOTv2,GTOTequiv,np.min(uR),np.max(uR),np.mean(uR),np.min(uTheta),np.max(uTheta),np.mean(uTheta),phiSZ [deg],xRFcracktip,yRFcracktip,xRFfirstbounded,yRFfirstbounded,rRFcracktip,thetaRFcracktip,rRFfirstbounded,thetaRFfirstbounded,xcracktipDisplacement,ycracktipDisplacement,rcracktipDisplacement,thetacracktipDisplacement,xfirstboundedDisplacement,yfirstboundedDisplacement,rfirstboundedDisplacement,thetafirstboundedDisplacement,xfiberCracktipDisplacement,yfiberCracktipDisplacement,rfiberCracktipDisplacement,thetafiberCracktipDisplacement,xfiberFirstboundedDisplacement,yfiberFirstboundedDisplacement,rfiberFirstboundedDisplacement,thetafiberFirstboundedDisplacement,xmatrixracktipDisplacement,ymatrixCracktipDisplacement,rmatrixCracktipDisplacement,thetamatrixCracktipDisplacement,xmatrixFirstboundedDisplacement,ymatrixFirstboundedDisplacement,rmatrixFirstboundedDisplacement,thetamatrixFirstboundedDisplacement
10.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.7320673893265353, 0.7551230362741311, 4.487190425600667, 3.728876963725869, 0.7551230362741311, 4.484, 4.487190425600667, 3.7320673893265353, 0.7551230362741311, 4.487190425600667, 3.728876963725869, 0.7551230362741311, 4.484, 4.487190425600667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.000000562866568, 2.5117717, -0.9362187, 1.7836629, -0.2804303, 2.3110394, -1.35816, 1.7078688, -0.5858998, 0.0020201346, -0.0004540438, 0.0019106003, -0.00079793856, 0.001279307, -0.00018033455, 0.0012285565, -0.00039974425, 0.0012630025, -0.00057638454, 0.0011437265, -0.00078694604, 0.0013030876, -0.00058647484, 0.0011814504, -0.0008038437, 0.0032831372, -0.0010304283, 0.0030543269, -0.0015848846, 0.0025823945, -0.0007668094, 0.002410007, -0.001203588
20.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.4201795997362305, 1.7819599356742288, 6.20213953541046, 4.413040064325772, 1.7819599356742288, 6.195, 6.202139402008327, 4.4201795997362305, 1.7819599356742288, 6.20213953541046, 4.413040064325772, 1.7819599356742288, 6.195, 6.202139402008327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.000001125733135, 3.0838668, -1.1401622, 2.0334148, -0.08099062, 2.5079286, -2.1261468, 1.8830845, -0.77157515, 0.0023755385, -0.0004484473, 0.002078898, -0.0012338848, 0.0014637503, -0.00013849017, 0.0013281087, -0.0006307703, -0.0031798237, -0.00088337087, -0.0032901876, 0.00025746675, -0.003131106, -0.00089501316, -0.0032483896, 0.00022986415, -0.00080428517, -0.0013318182, -0.0012112895, -0.000976418, -0.0016673558, -0.0010335033, -0.0019202809, -0.00040090614
30.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.6390447407570905, 3.428266978346715, 8.067311719103806, 4.625733021653286, 3.428266978346715, 8.054, 8.067313053125128, 4.6390447407570905, 3.428266978346715, 8.067311719103806, 4.625733021653286, 3.428266978346715, 8.054, 8.067313053125128, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.000000834826057, 3.710045, -1.3043888, 2.1772757, 0.15126446, 2.5607986, -2.9846563, 1.9612082, -0.957639, 0.002702937, -0.00042466633, 0.0021284786, -0.0017192403, 0.0016133417, -9.599631e-05, 0.0013491968, -0.0008898061, -0.0088615045, -0.0010643872, -0.008206481, 0.003508966, -0.008803781, -0.0010771068, -0.008162851, 0.0034690886, -0.0061585675, -0.0014890535, -0.0060780025, 0.0017897256, -0.0071904394, -0.0011731031, -0.0068136547, 0.0025792825
40.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.343480043812425, 5.641539352883365, 9.98501939669579, 4.322460647116635, 5.641539352883365, 9.964, 9.985018329478732, 4.343480043812425, 5.641539352883365, 9.98501939669579, 4.322460647116635, 5.641539352883365, 9.964, 9.985018329478732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.00000225146627, 4.37266, -1.3721141, 2.2085965, 0.38183358, 2.467674, -3.861792, 1.937321, -1.1271571, 0.0029986026, -0.000372216, 0.0020578066, -0.0022125994, 0.0017319955, -5.4286444e-05, 0.0012918906, -0.0011548921, -0.015817542, -0.0011573178, -0.0128608495, 0.009280764, -0.015750607, -0.0011699436, -0.01281769, 0.0092280675, -0.012818939, -0.0015295338, -0.010803043, 0.007068164, -0.014018612, -0.00122423, -0.0115257995, 0.008073175
50.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.2603062233537545, 7.743242454957708, 11.003548678311462, 3.2267575450422923, 7.743242454957708, 10.97, 11.00354787789867, 3.2603062233537545, 7.743242454957708, 11.003548678311462, 3.2267575450422923, 7.743242454957708, 10.97, 11.00354787789867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0000002530119, 4.856667, -1.2995579, 2.0506961, 0.5351248, 2.1262863, -4.5557623, 1.7280915, -1.2269528, 0.0031351615, -0.00030654809, 0.001780415, -0.0025987187, 0.0017544646, -3.3399672e-05, 0.0011021616, -0.001365466, -0.023591762, -0.001163726, -0.01605596, 0.01732431, -0.023518521, -0.001174894, -0.016017435, 0.017261025, -0.020456601, -0.0014702741, -0.014275545, 0.014725591, -0.021764057, -0.0012082937, -0.0149152735, 0.015895559
60.0, 1.0, 1.144, 1.144, 0.0, 1.0, 1.9477482369438754, 7.958751998744535, 9.90650023568841, 1.9162480012554646, 7.958751998744535, 9.875, 9.906498901667089, 1.9477482369438754, 7.958751998744535, 9.90650023568841, 1.9162480012554646, 7.958751998744535, 9.875, 9.906498901667089, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.000001669652114, 4.8339634, -0.90608007, 1.713665, 0.60644585, 1.632293, -4.639375, 1.38203, -1.1808546, 0.002973061, -0.00012940611, 0.0013744608, -0.0026394501, 0.0016248059, 2.7717906e-05, 0.00083640683, -0.0013932642, -0.02756623, -0.0010365772, -0.014680816, 0.023354769, -0.02749422, -0.0010425681, -0.014649999, 0.02328941, -0.024593169, -0.0011659833, -0.013306355, 0.020715319, -0.025869414, -0.0010148502, -0.0138135925, 0.021896146
70.0, 1.0, 1.144, 1.144, 0.0, 1.0, 2.085546903242486, 13.742868882509272, 15.828415785751758, 2.027131117490727, 13.742868882509272, 15.77, 15.828420188022122, 2.085546903242486, 13.742868882509272, 15.828415785751758, 2.027131117490727, 13.742868882509272, 15.77, 15.828420188022122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 69.99999967119774, 6.320909, -0.5161552, 1.9118001, 0.8856375, 1.6768512, -6.116247, 1.4861012, -1.4935986, 0.0037488416, 0.0001464333, 0.0014197826, -0.0034726746, 0.002017498, 0.00016738992, 0.00084731914, -0.001838576, -0.0482967, -0.0006916398, -0.017168375, 0.045147497, -0.048204105, -0.0006900459, -0.017135207, 0.045061033, -0.04454786, -0.0005452065, -0.015748592, 0.041674823, -0.046186607, -0.00052265596, -0.016287887, 0.043222457
80.0, 1.0, 1.144, 1.144, 0.0, 1.0, 1.0748463257565437, 16.384775381299626, 17.45962170705617, 1.0052246187003746, 16.384775381299626, 17.39, 17.459613436123973, 1.0748463257565437, 16.384775381299626, 17.45962170705617, 1.0052246187003746, 16.384775381299626, 17.39, 17.459613436123973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.99999767274336, 6.807784, 0.0015349878, 1.7320403, 0.876907, 1.1836714, -6.704092, 1.1643505, -1.5534533, 0.0039167665, 0.00034211733, 0.0010170601, -0.0037978552, 0.0020880736, 0.00021794921, 0.00057722814, -0.0020185076, -0.06396696, -0.00034801912, -0.011450482, 0.06293473, -0.063868344, -0.0003389325, -0.011424407, 0.06283919, -0.060050193, -5.901781e-06, -0.0104334215, 0.05913687, -0.06178027, -0.00012098329, -0.010847179, 0.06082068
90.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.000883436860997215, 10.64488503962778, 10.645768476488778, -0.054885039627780685, 10.64488503962778, 10.59, 10.64576869535165, 0.000883436860997215, 10.64488503962778, 10.645768476488778, -0.054885039627780685, 10.64488503962778, 10.59, 10.64576869535165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.00000250447816, 5.445097, 0.044669434, 1.1510282, 0.24772678, 0.044669196, -5.445097, 0.24772674, -1.1510282, 0.00306537, 3.824939e-05, 3.8249273e-05, -0.00306537, 0.0016399175, -6.7276414e-07, -6.7282235e-07, -0.0016399175, -0.06533449, -0.00048196633, -0.00048196348, 0.06533449, -0.065254554, -0.00047815283, -0.00047814997, 0.065254554, -0.06226912, -0.00044371694, -0.0004437142, 0.06226912, -0.06361464, -0.0004788256, -0.0004788228, 0.06361464
100.0, 1.0, 1.144, 1.144, 0.0, 1.0, 7.026214744584708e-05, 11.895410500943663, 11.89548076309111, -0.045410500943663834, 11.895410500943663, 11.85, 11.895503348827692, 7.026214744584708e-05, 11.895410500943663, 11.89548076309111, -0.045410500943663834, 11.895410500943663, 11.85, 11.895503348827692, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0000005060238, 5.684172, 0.9398105, 1.2053168, 0.27586386, -0.061513603, -5.761013, 0.06237176, -1.2349086, 0.003184408, 0.0005586874, -2.7678907e-06, -0.003233038, 0.0017034039, 0.00029958083, -7.636845e-07, -0.001729548, -0.09146252, -3.5468772e-06, 0.01587881, 0.090073615, -0.09137702, 1.4021257e-05, 0.015881263, 0.08998636, -0.088278115, 0.0005551405, 0.015876042, 0.08684058, -0.089673616, 0.0003136021, 0.015880499, 0.08825681
110.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.00011459915705653834, 5.935053925859969, 5.935168525017025, -0.018053925859969233, 5.935053925859969, 5.917, 5.935164916433982, 0.00011459915705653834, 5.935053925859969, 5.935168525017025, -0.018053925859969233, 5.935053925859969, 5.917, 5.935164916433982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109.99999850756943, 3.8563395, 1.3043791, 0.83717453, 0.24709438, -0.09323025, -4.0698977, -0.05413778, -0.87119794, 0.0021465942, 0.0007793243, -1.8533319e-06, -0.002283685, 0.0011481047, 0.00041734072, -5.029142e-07, -0.0012216046, -0.09082282, -0.00029300054, 0.030787902, 0.08544575, -0.09076522, -0.00026936925, 0.03079041, 0.085383534, -0.08867623, 0.00048632378, 0.030786049, 0.08316206, -0.08961712, 0.00014797147, 0.030789906, 0.08416193
120.0, 1.0, 1.144, 1.144, 0.0, 1.0, 8.096627623743134e-05, 3.284040330306756, 3.284121296582993, -0.010040330306755774, 3.284040330306756, 3.274, 3.2841185039562406, 8.096627623743134e-05, 3.284040330306756, 3.284121296582993, -0.010040330306755774, 3.284040330306756, 3.274, 3.2841185039562406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 120.00000333930423, 2.6600552, 1.4463621, 0.58936983, 0.2750694, -0.077441335, -3.0268564, -0.056467876, -0.647944, 0.0014722124, 0.0008482021, -1.5422702e-06, -0.0016990751, 0.0007872656, 0.00045408058, -3.874302e-07, -0.0009088367, -0.1034953, -0.00020943636, 0.05156628, 0.08973428, -0.103456624, -0.00018392561, 0.051569033, 0.089688025, -0.10202309, 0.00063876575, 0.05156474, 0.0880352, -0.10266936, 0.00027015497, 0.051568646, 0.08877919
130.0, 1.0, 1.144, 1.144, 0.0, 1.0, 2.052882454485764e-05, 0.7009082096339566, 0.7009287384585015, -0.002008209633956648, 0.7009082096339566, 0.6989, 0.7009299541815096, 2.052882454485764e-05, 0.7009082096339566, 0.7009287384585015, -0.002008209633956648, 0.7009082096339566, 0.6989, 0.7009299541815096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 130.00000134084985, 1.097831, 0.8674803, 0.25154325, 0.1638017, -0.041143775, -1.398593, -0.03620951, -0.29798302, 0.00060195476, 0.00050418894, -7.003546e-07, -0.00078520924, 0.00032179803, 0.00026976995, -1.937151e-07, -0.00041991472, -0.08828907, -0.00026783632, 0.056545947, 0.06780551, -0.088274136, -0.00025257168, 0.056548044, 0.06778426, -0.08768711, 0.00023635263, 0.056545246, 0.0670203, -0.08795234, 1.7198256e-05, 0.05654785, 0.06736434
140.0, 1.0, 1.144, 1.144, 0.0, 1.0, 6.134852845107703e-06, 0.3482348602957861, 0.3482409951486312, -0.0010348602957860886, 0.3482348602957861, 0.3472, 0.3482442984966412, 6.134852845107703e-06, 0.3482348602957861, 0.3482409951486312, -0.0010348602957860886, 0.3482348602957861, 0.3472, 0.3482442984966412, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 139.99999934239548, 0.6504421, 0.74088264, 0.14385296, 0.15300933, -0.022037357, -0.9856452, -0.011845261, -0.20967886, 0.0003562048, 0.00042386763, -4.0978193e-07, -0.0005536601, 0.00019039214, 0.00022669035, -1.4156103e-07, -0.00029603392, -0.11527582, 4.3237385e-05, 0.088334195, 0.07406475, -0.11526789, 5.5880984e-05, 0.088336244, 0.074049965, -0.11491962, 0.000467105, 0.088333786, 0.07351109, -0.115077496, 0.00028257133, 0.0883361, 0.07375393
150.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.00043863467867054026, 0.04583331241212947, 0.046271947090800014, 0.0002436875878705294, 0.04583331241212947, 0.046077, 0.04627211788200641, 0.00043863467867054026, 0.04583331241212947, 0.046271947090800014, 0.0002436875878705294, 0.04583331241212947, 0.046077, 0.04627211788200641, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 149.99999734394112, 0.1582109, 0.31985494, 0.007545112, 0.08339957, 0.02291283, -0.35610798, 0.03516553, -0.0759987, 8.358061e-05, 0.00018462536, 1.9930303e-05, -0.00020167977, 4.6171248e-05, 9.754265e-05, 8.7842345e-06, -0.00010756031, -0.116481625, 0.00014428655, 0.100948185, 0.058115862, -0.11648105, 0.00014956694, 0.10095033, 0.058111005, -0.116398044, 0.0003289119, 0.100968115, 0.057914183, -0.11643488, 0.0002471096, 0.100959115, 0.058003444
