deltatheta,Rf,L,L/Rf,phiCZ [deg],G0,GI/G0,GII/G0,GTOT/G0,GIv2/G0,GIIv2/G0,GTOTv2/G0,GTOTequiv/G0,GI,GII,GTOT,GIv2,GIIv2,GTOTv2,GTOTequiv,np.min(uR),np.max(uR),np.mean(uR),np.min(uTheta),np.max(uTheta),np.mean(uTheta),phiSZ [deg],xRFcracktip,yRFcracktip,xRFfirstbounded,yRFfirstbounded,rRFcracktip,thetaRFcracktip,rRFfirstbounded,thetaRFfirstbounded,xcracktipDisplacement,ycracktipDisplacement,rcracktipDisplacement,thetacracktipDisplacement,xfirstboundedDisplacement,yfirstboundedDisplacement,rfirstboundedDisplacement,thetafirstboundedDisplacement,xfiberCracktipDisplacement,yfiberCracktipDisplacement,rfiberCracktipDisplacement,thetafiberCracktipDisplacement,xfiberFirstboundedDisplacement,yfiberFirstboundedDisplacement,rfiberFirstboundedDisplacement,thetafiberFirstboundedDisplacement,xmatrixracktipDisplacement,ymatrixCracktipDisplacement,rmatrixCracktipDisplacement,thetamatrixCracktipDisplacement,xmatrixFirstboundedDisplacement,ymatrixFirstboundedDisplacement,rmatrixFirstboundedDisplacement,thetamatrixFirstboundedDisplacement
10.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.6581121820669003, 0.756244014391233, 4.414356196458133, 3.654755985608767, 0.756244014391233, 4.411, 4.414356863468794, 3.6581121820669003, 0.756244014391233, 4.414356196458133, 3.654755985608767, 0.756244014391233, 4.411, 4.414356863468794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.000000562866568, 2.4892764, -0.94216466, 1.767012, -0.28073928, 2.2878535, -1.3601093, 1.6914171, -0.58331263, 0.0020015347, -0.00045809685, 0.001891579, -0.0007987002, 0.0012671715, -0.00018316979, 0.0012161132, -0.000400429, 0.0018280547, -0.0006005069, 0.0016960055, -0.0009088222, 0.0018677849, -0.00061078806, 0.0017333467, -0.0009258463, 0.0038295893, -0.0010586038, 0.0035875845, -0.0017075224, 0.0031349564, -0.00079395785, 0.00294946, -0.0013262753
20.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.9864644550702715, 1.7579322106281965, 5.744396665698468, 3.980067789371804, 1.7579322106281965, 5.738, 5.744396665698468, 3.9864644550702715, 1.7579322106281965, 5.744396665698468, 3.980067789371804, 1.7579322106281965, 5.738, 5.744396665698468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.000001125733135, 2.9608464, -1.1742396, 1.941519, -0.09472372, 2.3806717, -2.1160936, 1.7920337, -0.75304985, 0.0022745556, -0.0004771792, 0.0019741782, -0.0012263457, 0.0013988157, -0.0001594493, 0.0012599219, -0.0006282565, -0.0012970782, -0.0010117006, -0.0015648768, -0.0005070607, -0.0012502294, -0.0010242759, -0.0015251545, -0.0005349008, 0.0009774774, -0.0014888798, 0.00040930143, -0.0017334063, 0.00014858622, -0.0011837252, -0.00026523252, -0.0011631573
30.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.368084740826705, 2.975739731798396, 6.343824472625101, 3.357260268201604, 2.975739731798396, 6.333, 6.343825273037894, 3.368084740826705, 2.975739731798396, 6.343824472625101, 3.357260268201604, 2.975739731798396, 6.333, 6.343825273037894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.000000834826057, 3.2819211, -1.3255959, 1.8892791, 0.08929577, 2.179429, -2.7889602, 1.6808116, -0.8673072, 0.002372032, -0.00048192532, 0.0018132774, -0.0016033755, 0.0014087891, -0.00014773966, 0.0011461768, -0.0008323409, -0.0052042794, -0.0012699442, -0.0051420103, 0.0015023358, -0.005152986, -0.0012840669, -0.00510465, 0.0014644584, -0.0028322474, -0.0017518696, -0.003328733, -0.00010103977, -0.0037441968, -0.0014318066, -0.003958473, 0.0006321175
40.0, 1.0, 1.144, 1.144, 0.0, 1.0, 2.5916824636368103, 4.723295657777727, 7.314978121414537, 2.573704342222273, 4.723295657777727, 7.297, 7.314977321001744, 2.5916824636368103, 4.723295657777727, 7.314978121414537, 2.573704342222273, 4.723295657777727, 7.297, 7.314977321001744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.00000225146627, 3.736533, -1.4965241, 1.7991773, 0.21943477, 1.900403, -3.548201, 1.5192997, -0.9883921, 0.0025201729, -0.00053186086, 0.0015886906, -0.0020273654, 0.0014414117, -0.0001775591, 0.0009900527, -0.0010625399, -0.008344302, -0.0016821318, -0.0074733594, 0.0040750266, -0.008286471, -0.001698313, -0.0074394597, 0.004025458, -0.005824129, -0.0022139926, -0.005884669, 0.0020476612, -0.006845059, -0.0018758721, -0.006449407, 0.002962918
50.0, 1.0, 1.144, 1.144, 0.0, 1.0, 1.4971035612855412, 6.331767854718706, 7.828871416004247, 1.4722321452812945, 6.331767854718706, 7.804, 7.828869548374397, 1.4971035612855412, 6.331767854718706, 7.828871416004247, 1.4722321452812945, 6.331767854718706, 7.804, 7.828869548374397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0000002530119, 4.091034, -1.5652277, 1.5852705, 0.25436407, 1.4306321, -4.1400228, 1.2138464, -1.0508856, 0.0025777416, -0.00058990263, 0.0012050495, -0.002353847, 0.0014227824, -0.00023784512, 0.00073234644, -0.0012427983, -0.012360898, -0.0019372232, -0.0094294315, 0.008223774, -0.012298118, -0.0019543886, -0.009402227, 0.008164648, -0.009783156, -0.0025271259, -0.008224382, 0.005869927, -0.010875336, -0.0021922337, -0.00866988, 0.0069218497
60.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.6917068642646784, 6.96485702167013, 7.656563885934808, 0.6641429783298696, 6.96485702167013, 7.629, 7.656562018304958, 0.6917068642646784, 6.96485702167013, 7.656563885934808, 0.6641429783298696, 6.96485702167013, 7.629, 7.656562018304958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.000001669652114, 4.258076, -1.3522801, 1.342559, 0.2520559, 0.9579289, -4.3637424, 0.8895663, -1.0366623, 0.002551143, -0.00052892056, 0.0008175131, -0.0024738153, 0.0013752673, -0.00024346076, 0.0004767906, -0.0013127467, -0.017964853, -0.0017148679, -0.010467545, 0.014700586, -0.017900227, -0.0017290318, -0.010447498, 0.014637535, -0.01541371, -0.0022437884, -0.009650032, 0.012226771, -0.01652496, -0.0019724926, -0.009970708, 0.013324789
70.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.038387268129875016, 11.728576727163754, 11.76696399529363, -0.008576727163752906, 11.728576727163754, 11.72, 11.766964524733341, 0.038387268129875016, 11.728576727163754, 11.76696399529363, -0.008576727163752906, 11.728576727163754, 11.72, 11.766964524733341, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 69.99999967119774, 5.432356, -1.7604196, 1.289091, -0.023414236, 0.20372188, -5.706844, 0.41889292, -1.2193574, 0.0030952375, -0.0009084998, 0.00020492263, -0.0032192972, 0.0016375892, -0.0005318837, 6.0280785e-05, -0.0017207451, -0.024341242, -0.002105709, -0.010303915, 0.02215309, -0.024258519, -0.0021250788, -0.010293823, 0.022068731, -0.021246005, -0.0030142087, -0.010098992, 0.018933794, -0.02262093, -0.0026569625, -0.010233542, 0.020347986
80.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.70491242713532e-05, 17.127152911056545, 17.127189960180814, -0.06715291105654586, 17.127152911056545, 17.06, 17.12711555845952, 3.70491242713532e-05, 17.127152911056545, 17.127189960180814, -0.06715291105654586, 17.127152911056545, 17.06, 17.12711555845952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.99999767274336, 6.8028803, -1.2215632, 1.4916184, -0.08736116, -0.021696925, -6.9116516, 0.17298293, -1.4841274, 0.0038198642, -0.00067713123, -3.5315752e-06, -0.0038794149, 0.0020431988, -0.00036110077, -8.167699e-07, -0.00207486, -0.03580186, -0.0011721181, -0.0073712408, 0.035054415, -0.03569704, -0.0011866838, -0.0073673828, 0.034948654, -0.031981997, -0.0018492494, -0.0073747723, 0.031175, -0.03365384, -0.0015477845, -0.0073681995, 0.032873794
90.0, 1.0, 1.144, 1.144, 0.0, 1.0, 5.096772009063662e-05, 14.869953615615984, 14.870004583336074, -0.07995361561598457, 14.869953615615984, 14.79, 14.869903456414267, 5.096772009063662e-05, 14.869953615615984, 14.870004583336074, -0.07995361561598457, 14.869953615615984, 14.79, 14.869903456414267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.00000250447816, 6.4388013, 0.031116355, 1.3689836, 0.25522676, 0.031116074, -6.4388013, 0.2552267, -1.3689836, 0.0036189184, 3.6593847e-06, 3.6592246e-06, -0.0036189184, 0.0019368157, -7.945637e-07, -7.94651e-07, -0.0019368157, -0.045922138, 0.00019944653, 0.00019944854, 0.045922138, -0.04582562, 0.00020432714, 0.00020432915, 0.04582562, -0.04230322, 0.00020310591, 0.00020310776, 0.04230322, -0.043888804, 0.00020353257, 0.0002035345, 0.043888804
100.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.0002954127034535661, 21.047688965163267, 21.047984377866722, -0.06768896516326706, 21.047688965163267, 20.98, 21.047966441598298, 0.0002954127034535661, 21.047688965163267, 21.047984377866722, -0.06768896516326706, 21.047688965163267, 20.98, 21.047966441598298, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0000005060238, 7.570363, 1.1982707, 1.6222816, 0.2653797, -0.13451362, -7.6634293, -0.020358294, -1.6437181, 0.004235439, 0.000743086, -3.6796555e-06, -0.0043001324, 0.002265729, 0.0003984802, -1.013279e-06, -0.0023005083, -0.077762075, -0.00011504375, 0.013389948, 0.07660067, -0.0776475, -9.0472146e-05, 0.013394251, 0.07648357, -0.073526636, 0.0006280422, 0.013386268, 0.07230054, -0.07538177, 0.00030800805, 0.013393237, 0.07418306
