deltatheta,Rf,L,L/Rf,phiCZ [deg],G0,GI/G0,GII/G0,GTOT/G0,GIv2/G0,GIIv2/G0,GTOTv2/G0,GTOTequiv/G0,GI,GII,GTOT,GIv2,GIIv2,GTOTv2,GTOTequiv,np.min(uR),np.max(uR),np.mean(uR),np.min(uTheta),np.max(uTheta),np.mean(uTheta),phiSZ [deg],xRFcracktip,yRFcracktip,xRFfirstbounded,yRFfirstbounded,rRFcracktip,thetaRFcracktip,rRFfirstbounded,thetaRFfirstbounded,xcracktipDisplacement,ycracktipDisplacement,rcracktipDisplacement,thetacracktipDisplacement,xfirstboundedDisplacement,yfirstboundedDisplacement,rfirstboundedDisplacement,thetafirstboundedDisplacement,xfiberCracktipDisplacement,yfiberCracktipDisplacement,rfiberCracktipDisplacement,thetafiberCracktipDisplacement,xfiberFirstboundedDisplacement,yfiberFirstboundedDisplacement,rfiberFirstboundedDisplacement,thetafiberFirstboundedDisplacement,xmatrixracktipDisplacement,ymatrixCracktipDisplacement,rmatrixCracktipDisplacement,thetamatrixCracktipDisplacement,xmatrixFirstboundedDisplacement,ymatrixFirstboundedDisplacement,rmatrixFirstboundedDisplacement,thetamatrixFirstboundedDisplacement
10.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.65635447557268, 0.7583266884795581, 4.414681164052238, 3.653673311520442, 0.7583266884795581, 4.412, 4.414681030650105, 3.65635447557268, 0.7583266884795581, 4.414681164052238, 3.653673311520442, 0.7583266884795581, 4.412, 4.414681030650105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.000000562866568, 2.4890585, -0.94424796, 1.7667537, -0.28114927, 2.2872772, -1.3621233, 1.6910915, -0.58367157, 0.0020012837, -0.00045927987, 0.0018911266, -0.0007998217, 0.0012669584, -0.00018382492, 0.0012157895, -0.0004010374, 0.0018280019, -0.0006043026, 0.0016952944, -0.00091255107, 0.0018677243, -0.0006146253, 0.0017326209, -0.00092961465, 0.0038292857, -0.0010635825, 0.003586421, -0.0017123728, 0.0031346828, -0.0007984502, 0.0029484103, -0.001330652
20.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.939626966445438, 1.7619142642751668, 5.701541230720605, 3.933085735724833, 1.7619142642751668, 5.695, 5.701541497524869, 3.939626966445438, 1.7619142642751668, 5.701541230720605, 3.933085735724833, 1.7619142642751668, 5.695, 5.701541497524869, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.000001125733135, 2.9485586, -1.1819706, 1.931766, -0.09702329, 2.3664808, -2.1191554, 1.7820823, -0.75187504, 0.0022641215, -0.0004825825, 0.0019625253, -0.0012278544, 0.0013919703, -0.0001629825, 0.0012522808, -0.0006292353, -0.0013051947, -0.0010271337, -0.0015777822, -0.00051878707, -0.0012585477, -0.0010398756, -0.0015383062, -0.00054671476, 0.00095892686, -0.0015097162, 0.00038474315, -0.0017466415, 0.00013342263, -0.001202858, -0.00028602546, -0.00117595
30.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.2190692230440674, 2.9820715306024095, 6.201140753646477, 3.207928469397591, 2.9820715306024095, 6.19, 6.201141020450741, 3.2190692230440674, 2.9820715306024095, 6.201140753646477, 3.207928469397591, 2.9820715306024095, 6.19, 6.201141020450741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.000000834826057, 3.2416105, -1.3546932, 1.8563626, 0.07643349, 2.1299706, -2.794004, 1.6458738, -0.86198795, 0.0023378779, -0.00050408463, 0.0017726191, -0.0016054891, 0.0013866285, -0.00016252487, 0.0011195932, -0.0008340649, -0.0051568346, -0.001318832, -0.0051253657, 0.0014362753, -0.005106175, -0.001333542, -0.005088848, 0.0013982061, -0.0028189567, -0.0018229167, -0.0033527466, -0.00016921374, -0.0037195464, -0.0014960669, -0.003969255, 0.0005641412
40.0, 1.0, 1.144, 1.144, 0.0, 1.0, 2.382084501937482, 4.676778334270238, 7.0588628362077195, 2.3642216657297626, 4.676778334270238, 7.041, 7.0588628362077195, 2.382084501937482, 4.676778334270238, 7.0588628362077195, 2.3642216657297626, 4.676778334270238, 7.041, 7.0588628362077195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.00000225146627, 3.6659968, -1.5366136, 1.7465926, 0.1927784, 1.8206003, -3.5335717, 1.4618832, -0.97501135, 0.0024637217, -0.0005669197, 0.0015229112, -0.0020179357, 0.0014060657, -0.00020187465, 0.000947346, -0.0010584462, -0.008244518, -0.0017435605, -0.0074364063, 0.00396383, -0.008187762, -0.001760575, -0.0074038655, 0.0039143134, -0.0057807965, -0.0023104802, -0.005913495, 0.0019458941, -0.006781697, -0.0019624496, -0.0064565195, 0.0028558671
50.0, 1.0, 1.144, 1.144, 0.0, 1.0, 1.2635012199133204, 6.212157368530031, 7.475658588443351, 1.2388426314699688, 6.212157368530031, 7.451, 7.475658588443352, 1.2635012199133204, 6.212157368530031, 7.475658588443351, 1.2388426314699688, 6.212157368530031, 7.451, 7.475658588443352, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0000002530119, 3.987648, -1.6341009, 1.5123537, 0.20276739, 1.3114169, -4.1050954, 1.1274511, -1.0281937, 0.0024980986, -0.0006514634, 0.0011066971, -0.002332407, 0.0013741497, -0.00028017093, 0.0006686626, -0.0012327507, -0.012242904, -0.0020417853, -0.009433686, 0.008066174, -0.012181653, -0.0020603363, -0.009408524, 0.008007329, -0.009744805, -0.0026932487, -0.008326989, 0.0057337666, -0.010807503, -0.0023405072, -0.008739862, 0.0067745782
60.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.41977588916851283, 6.75594127847501, 7.175717167643523, 0.3930587215249899, 6.75594127847501, 7.149, 7.175717234344589, 0.41977588916851283, 6.75594127847501, 7.175717167643523, 0.3930587215249899, 6.75594127847501, 7.149, 7.175717234344589, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.000001669652114, 4.098606, -1.5136971, 1.2281942, 0.13473162, 0.7384026, -4.3063455, 0.7307781, -0.9962817, 0.0024297917, -0.0006679249, 0.0006364556, -0.002438224, 0.0013023838, -0.00033686147, 0.00035946164, -0.0012963284, -0.017452503, -0.0019395285, -0.010405932, 0.014144547, -0.017390124, -0.001956714, -0.010389626, 0.014081934, -0.015022711, -0.0026074534, -0.009769476, 0.011706323, -0.01608774, -0.0022935756, -0.010030164, 0.012785605
70.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.0001490492643532743, 10.845369234457637, 10.84551828372199, -0.05536923445763797, 10.845369234457637, 10.79, 10.84551864484573, 0.0001490492643532743, 10.845369234457637, 10.84551828372199, -0.05536923445763797, 10.845369234457637, 10.79, 10.84551864484573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 69.99999967119774, 5.176114, -1.8530433, 1.1741978, -0.1929699, 0.029044151, -5.497734, 0.22026692, -1.1693846, 0.002909517, -0.0010439507, 1.4119782e-05, -0.0030911043, 0.0015544295, -0.00056648976, -6.807968e-07, -0.001654435, -0.023491869, -0.0024156692, -0.010304678, 0.021248927, -0.023412762, -0.0024415278, -0.0103019215, 0.021165747, -0.020582352, -0.0034596198, -0.010290558, 0.018157823, -0.021858333, -0.0030080175, -0.010302602, 0.019511312
80.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.0002304439923485125, 14.599430099715878, 14.599660543708227, -0.04943009971587742, 14.599430099715878, 14.55, 14.599654215298019, 0.0002304439923485125, 14.599430099715878, 14.599660543708227, -0.04943009971587742, 14.599430099715878, 14.55, 14.599654215298019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.99999767274336, 6.266751, -1.2238404, 1.3507227, -0.2664024, -0.1170373, -6.3840623, -0.027804554, -1.3764625, 0.0035234746, -0.000624591, -3.2573007e-06, -0.0035784058, 0.001885863, -0.00033329427, -7.543713e-07, -0.0019150879, -0.033191167, -0.0020620727, -0.007794332, 0.032328844, -0.033092685, -0.0020762975, -0.00779124, 0.032229386, -0.029667692, -0.0026866638, -0.0077975895, 0.028750438, -0.031206822, -0.0024095918, -0.007791994, 0.030314298
90.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.00012908016043681436, 11.936382031010218, 11.936511111170656, -0.036382031010218085, 11.936382031010218, 11.9, 11.936510097057157, 0.00012908016043681436, 11.936382031010218, 11.936511111170656, -0.036382031010218085, 11.936382031010218, 11.9, 11.936510097057157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.00000250447816, 5.7735744, -0.093154505, 1.2394495, 0.0014414813, -0.09315476, -5.7735744, 0.0014414272, -1.2394495, 0.0032365806, -2.4292967e-06, -2.4294131e-06, -0.0032365806, 0.0017316379, -7.103663e-07, -7.104245e-07, -0.0017316379, -0.043879997, -0.000578703, -0.0005787011, 0.043879997, -0.04379086, -0.000574162, -0.0005741601, 0.04379086, -0.040643416, -0.0005811323, -0.0005811305, 0.040643416, -0.04205922, -0.00057487236, -0.0005748705, 0.04205922
100.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.00019738845192184972, 11.680258474871204, 11.680455863323125, -0.040258474871203376, 11.680258474871204, 11.64, 11.680443103422204, 0.00019738845192184972, 11.680258474871204, 11.680455863323125, -0.040258474871203376, 11.680258474871204, 11.64, 11.680443103422204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0000005060238, 5.641996, 0.87912124, 1.2139031, 0.17085442, -0.11395699, -5.708939, -0.042533323, -1.2251297, 0.0031549297, 0.0005535157, -2.7408823e-06, -0.00320312, 0.0016877763, 0.00029683334, -7.5623393e-07, -0.0017136782, -0.062467676, -0.00041096922, 0.010442673, 0.061590016, -0.062382065, -0.0003922362, 0.010446256, 0.06150245, -0.059312746, 0.00014254644, 0.010439932, 0.058386896, -0.06069429, -9.540286e-05, 0.0104455, 0.05978877
