deltatheta,Rf,L,L/Rf,phiCZ [deg],G0,GI/G0,GII/G0,GTOT/G0,GIv2/G0,GIIv2/G0,GTOTv2/G0,GTOTequiv/G0,GI,GII,GTOT,GIv2,GIIv2,GTOTv2,GTOTequiv,np.min(uR),np.max(uR),np.mean(uR),np.min(uTheta),np.max(uTheta),np.mean(uTheta),phiSZ [deg],xRFcracktip,yRFcracktip,xRFfirstbounded,yRFfirstbounded,rRFcracktip,thetaRFcracktip,rRFfirstbounded,thetaRFfirstbounded,xcracktipDisplacement,ycracktipDisplacement,rcracktipDisplacement,thetacracktipDisplacement,xfirstboundedDisplacement,yfirstboundedDisplacement,rfirstboundedDisplacement,thetafirstboundedDisplacement,xfiberCracktipDisplacement,yfiberCracktipDisplacement,rfiberCracktipDisplacement,thetafiberCracktipDisplacement,xfiberFirstboundedDisplacement,yfiberFirstboundedDisplacement,rfiberFirstboundedDisplacement,thetafiberFirstboundedDisplacement,xmatrixracktipDisplacement,ymatrixCracktipDisplacement,rmatrixCracktipDisplacement,thetamatrixCracktipDisplacement,xmatrixFirstboundedDisplacement,ymatrixFirstboundedDisplacement,rmatrixFirstboundedDisplacement,thetamatrixFirstboundedDisplacement
10.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.660889614459862, 0.757164489103598, 4.41805410356346, 3.657835510896402, 0.757164489103598, 4.415, 4.418053703357064, 3.660889614459862, 0.757164489103598, 4.41805410356346, 3.657835510896402, 0.757164489103598, 4.415, 4.418053703357064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.000000562866568, 2.490275, -0.9428498, 1.7677044, -0.28091648, 2.2887177, -1.3609575, 1.6920682, -0.58360744, 0.0020023277, -0.00045845268, 0.0018922985, -0.0007991883, 0.0012676655, -0.00018333801, 0.0012165705, -0.00040068047, 0.0018292008, -0.0006005278, 0.0016971305, -0.00090904185, 0.0018689451, -0.00061081705, 0.0017344843, -0.0009260763, 0.0038315286, -0.0010589805, 0.003589429, -0.0017082301, 0.0031366106, -0.00079415506, 0.0029510548, -0.0013267568
20.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.9847622438630577, 1.7565494975276656, 5.7413117413907235, 3.9784505024723344, 1.7565494975276656, 5.735, 5.7413118747928555, 3.9847622438630577, 1.7565494975276656, 5.7413117413907235, 3.9784505024723344, 1.7565494975276656, 5.735, 5.7413118747928555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.000001125733135, 2.9600818, -1.1736135, 1.9410596, -0.094628654, 2.3801675, -2.1152437, 1.7916344, -0.7528033, 0.002273995, -0.00047686754, 0.001973758, -0.001225861, 0.0013984814, -0.00015930086, 0.0012596585, -0.00062800257, -0.0012925927, -0.0010108158, -0.0015603593, -0.0005077634, -0.0012457562, -0.001023382, -0.0015206451, -0.0005355908, 0.0009814021, -0.0014876834, 0.0004133986, -0.0017336244, 0.0001527252, -0.0011826828, -0.00026098662, -0.0011635934
30.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.3665770299282776, 2.9719751236269554, 6.3385521535552325, 3.3550248763730446, 2.9719751236269554, 6.327, 6.3385521535552325, 3.3665770299282776, 2.9719751236269554, 6.3385521535552325, 3.3550248763730446, 2.9719751236269554, 6.327, 6.3385521535552325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.000000834826057, 3.2806084, -1.3242733, 1.8886926, 0.08947008, 2.1789536, -2.7871585, 1.6803908, -0.86686295, 0.002371171, -0.00048124464, 0.001812872, -0.0016023555, 0.0014083101, -0.00014739158, 0.0011459365, -0.00083179993, -0.005197912, -0.0012684421, -0.005135745, 0.0015004529, -0.0051466385, -0.0012825457, -0.0050983923, 0.001462602, -0.002826741, -0.0017496868, -0.0033228728, -0.00010190264, -0.0037383283, -0.0014299373, -0.0039524557, 0.0006308021
40.0, 1.0, 1.144, 1.144, 0.0, 1.0, 2.592235548877023, 4.716554047623513, 7.308789596500535, 2.5744459523764878, 4.716554047623513, 7.291, 7.308789062892006, 2.592235548877023, 4.716554047623513, 7.308789596500535, 2.5744459523764878, 4.716554047623513, 7.291, 7.308789062892006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.00000225146627, 3.7350416, -1.4943845, 1.7988793, 0.21985531, 1.9006361, -3.5456035, 1.5193417, -0.9878784, 0.0025193668, -0.0005306308, 0.0015888638, -0.0020259046, 0.0014410205, -0.00017686374, 0.0009902003, -0.0010617557, -0.008331577, -0.0016793797, -0.0074618426, 0.0040689553, -0.00827377, -0.001695529, -0.007427941, 0.0040194266, -0.0058122105, -0.0022100105, -0.005872979, 0.0020430507, -0.0068327496, -0.0018723927, -0.0064377408, 0.002957671
50.0, 1.0, 1.144, 1.144, 0.0, 1.0, 1.4998440412878766, 6.3216986617782265, 7.821542703066103, 1.4753013382217732, 6.3216986617782265, 7.797, 7.821542036055442, 1.4998440412878766, 6.3216986617782265, 7.821542703066103, 1.4753013382217732, 6.3216986617782265, 7.797, 7.821542036055442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0000002530119, 4.089317, -1.5619893, 1.5853877, 0.25533232, 1.432009, -4.136626, 1.2146635, -1.0503529, 0.002577006, -0.0005878345, 0.0012061605, -0.0023519536, 0.0014224863, -0.00023659447, 0.0007331157, -0.0012417678, -0.01234244, -0.0019327193, -0.009414117, 0.008212529, -0.012279687, -0.0019498343, -0.0093868915, 0.008153457, -0.009765434, -0.0025205538, -0.008207956, 0.0058605755, -0.010857201, -0.0021864288, -0.008653776, 0.0069116894
60.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.6999418445881056, 6.9394535204344425, 7.639395365022548, 0.6725464795655576, 6.9394535204344425, 7.612, 7.6393958319300115, 0.6999418445881056, 6.9394535204344425, 7.639395365022548, 0.6725464795655576, 6.9394535204344425, 7.612, 7.6393958319300115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.000001669652114, 4.253894, -1.3429488, 1.3436587, 0.25587934, 0.9639188, -4.3554544, 0.8934273, -1.035703, 0.002549612, -0.00052240724, 0.00082238764, -0.0024692323, 0.0013747253, -0.00023935258, 0.00048007723, -0.0013102237, -0.01790767, -0.0017018984, -0.010427721, 0.014657549, -0.017843114, -0.0017159142, -0.010407582, 0.014594634, -0.015358058, -0.0022243056, -0.009605333, 0.012188316, -0.016468389, -0.0019552668, -0.009927505, 0.01328441
70.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.0425494104865349, 11.684461175644877, 11.727010586131412, -0.004461175644877358, 11.684461175644877, 11.68, 11.727018590259345, 0.0425494104865349, 11.684461175644877, 11.727010586131412, -0.004461175644877358, 11.684461175644877, 11.68, 11.727018590259345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 69.99999967119774, 5.4256134, -1.7461221, 1.2907602, -0.016176779, 0.21485102, -5.6956177, 0.42626476, -1.2184505, 0.0030925535, -0.00089785433, 0.00021400861, -0.0032131318, 0.0016364399, -0.00052500656, 6.6350214e-05, -0.0017173141, -0.024263578, -0.0020867903, -0.010259574, 0.02208658, -0.024180971, -0.002105934, -0.01024931, 0.022002408, -0.021171024, -0.0029846446, -0.010045566, 0.018873448, -0.022544531, -0.0026309406, -0.01018296, 0.020285094
80.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.805622099745246e-05, 17.053144609748284, 17.05319266596928, -0.07314460974828307, 17.053144609748284, 16.98, 17.05309658498068, 4.805622099745246e-05, 17.053144609748284, 17.05319266596928, -0.07314460974828307, 17.053144609748284, 16.98, 17.05309658498068, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.99999767274336, 6.78866, -1.2150959, 1.4891073, -0.080228284, -0.017797112, -6.896524, 0.17957139, -1.4804158, 0.00381184, -0.0006757085, -3.523659e-06, -0.0038712658, 0.0020388216, -0.000360328, -8.1630424e-07, -0.0020704158, -0.035690285, -0.0011494744, -0.007329566, 0.034948464, -0.03558577, -0.001163991, -0.0073257126, 0.034843013, -0.031878445, -0.0018251829, -0.0073330896, 0.031077199, -0.033546947, -0.001524319, -0.007326529, 0.032772597
90.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.00018783669966689832, 14.862534322630058, 14.862722159329724, -0.08253432263005855, 14.862534322630058, 14.78, 14.862722152832234, 0.00018783669966689832, 14.862534322630058, 14.862722159329724, -0.08253432263005855, 14.862534322630058, 14.78, 14.862722152832234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.00000250447816, 6.4365854, 0.03767124, 1.3675274, 0.26709673, 0.037670955, -6.4365854, 0.26709667, -1.3675274, 0.0036186427, 1.4336241e-05, 1.4336096e-05, -0.0036186427, 0.0019365698, -7.9444726e-07, -7.9453457e-07, -0.0019365698, -0.045771595, 0.00021518506, 0.00021518706, 0.045771595, -0.045675308, 0.00022061369, 0.00022061568, 0.045675308, -0.042152952, 0.0002295213, 0.00022952315, 0.042152952, -0.043738738, 0.00021981924, 0.00021982114, 0.043738738
100.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.00029440531542819807, 21.015870955801585, 21.016165361117014, -0.06587095580158575, 21.015870955801585, 20.95, 21.016127087895462, 0.00029440531542819807, 21.015870955801585, 21.016165361117014, -0.06587095580158575, 21.015870955801585, 20.95, 21.016127087895462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0000005060238, 7.564588, 1.1975776, 1.6209656, 0.26560363, -0.13419342, -7.657622, -0.019909233, -1.6424611, 0.0042322427, 0.0007425239, -3.6787242e-06, -0.0042968914, 0.0022640228, 0.00039817853, -1.013279e-06, -0.0022987723, -0.077634536, -0.00011094681, 0.013371836, 0.07647436, -0.07752005, -8.639889e-05, 0.01337613, 0.07635735, -0.07340229, 0.00063157704, 0.013368158, 0.07217747, -0.07525603, 0.00031177964, 0.0133751165, 0.07405858
