deltatheta,Rf,L,L/Rf,phiCZ [deg],G0,GI/G0,GII/G0,GTOT/G0,GIv2/G0,GIIv2/G0,GTOTv2/G0,GTOTequiv/G0,GI,GII,GTOT,GIv2,GIIv2,GTOTv2,GTOTequiv,np.min(uR),np.max(uR),np.mean(uR),np.min(uTheta),np.max(uTheta),np.mean(uTheta),phiSZ [deg],xRFcracktip,yRFcracktip,xRFfirstbounded,yRFfirstbounded,rRFcracktip,thetaRFcracktip,rRFfirstbounded,thetaRFfirstbounded,xcracktipDisplacement,ycracktipDisplacement,rcracktipDisplacement,thetacracktipDisplacement,xfirstboundedDisplacement,yfirstboundedDisplacement,rfirstboundedDisplacement,thetafirstboundedDisplacement,xfiberCracktipDisplacement,yfiberCracktipDisplacement,rfiberCracktipDisplacement,thetafiberCracktipDisplacement,xfiberFirstboundedDisplacement,yfiberFirstboundedDisplacement,rfiberFirstboundedDisplacement,thetafiberFirstboundedDisplacement,xmatrixracktipDisplacement,ymatrixCracktipDisplacement,rmatrixCracktipDisplacement,thetamatrixCracktipDisplacement,xmatrixFirstboundedDisplacement,ymatrixFirstboundedDisplacement,rmatrixFirstboundedDisplacement,thetamatrixFirstboundedDisplacement
10.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.731723745433919, 0.7550457297385057, 4.486769475172425, 3.7289542702614944, 0.7550457297385057, 4.484, 4.486769942079888, 3.731723745433919, 0.7550457297385057, 4.486769475172425, 3.7289542702614944, 0.7550457297385057, 4.484, 4.486769942079888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.000000562866568, 2.5116549, -0.93616825, 1.7835801, -0.28041595, 2.310933, -1.35809, 1.7077897, -0.5858712, 0.002020041, -0.00045401877, 0.0019105125, -0.00079789764, 0.0012792479, -0.00018032402, 0.0012285004, -0.0003997236, 0.0012681806, -0.0005763189, 0.0011488373, -0.00078778056, 0.0013082637, -0.00058640854, 0.0011865594, -0.0008046773, 0.0032882215, -0.0010303376, 0.0030593497, -0.0015856782, 0.0025875117, -0.00076673256, 0.0024150598, -0.0012044009
20.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.418653212539291, 1.7806659349916287, 6.19931914753092, 4.411334065008371, 1.7806659349916287, 6.192, 6.199319280933052, 4.418653212539291, 1.7806659349916287, 6.19931914753092, 4.411334065008371, 1.7806659349916287, 6.192, 6.199319280933052, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.000001125733135, 3.0831943, -1.1395656, 2.0330222, -0.0808958, 2.5075006, -2.1253557, 1.8827479, -0.77135175, 0.0023750449, -0.00044814695, 0.002078537, -0.0012334336, 0.0014634586, -0.00013834453, 0.0013278847, -0.0006305337, -0.0031689554, -0.00088298705, -0.0032798434, 0.00025411026, -0.0031202475, -0.0008946212, -0.0032380521, 0.0002265186, -0.0007939105, -0.001331134, -0.0012013065, -0.0009793234, -0.0016567889, -0.0010329657, -0.0019101674, -0.00040401507
30.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.639029266109753, 3.4258545341875255, 8.064883800297277, 4.626145465812474, 3.4258545341875255, 8.052, 8.064884067101543, 4.639029266109753, 3.4258545341875255, 8.064883800297277, 4.626145465812474, 3.4258545341875255, 8.052, 8.064884067101543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.000000834826057, 3.7095075, -1.3034444, 2.1771204, 0.15143818, 2.5608056, -2.9835696, 1.9611607, -0.95741093, 0.0027026297, -0.00042413722, 0.0021284772, -0.0017186286, 0.001613189, -9.5706084e-05, 0.0013492098, -0.0008894785, -0.008835954, -0.001063335, -0.008183828, 0.0034971018, -0.008778239, -0.0010760403, -0.008140198, 0.0034572412, -0.006133324, -0.0014874722, -0.0060553504, 0.0017784733, -0.0071650497, -0.0011717464, -0.006790988, 0.0025677627
40.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.344536588699661, 5.638571422245583, 9.983108010945244, 4.323428577754417, 5.638571422245583, 9.962, 9.98310480929407, 4.344536588699661, 5.638571422245583, 9.983108010945244, 4.323428577754417, 5.638571422245583, 9.962, 9.98310480929407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.00000225146627, 4.372223, -1.3711034, 2.2086127, 0.38208303, 2.4679887, -3.8607368, 1.9374937, -1.1269764, 0.0029984172, -0.00037160225, 0.00205806, -0.0022120099, 0.0017319275, -5.3927302e-05, 0.0012920704, -0.0011545727, -0.015792176, -0.001156154, -0.0128406705, 0.00926535, -0.01572525, -0.0011687643, -0.012797507, 0.009212671, -0.012793759, -0.0015277562, -0.010782611, 0.0070533403, -0.013993322, -0.0012226916, -0.011505437, 0.008058098
50.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.2628763488332364, 7.739072304304298, 11.001948653137536, 3.2309276956957023, 7.739072304304298, 10.97, 11.001948119529006, 3.2628763488332364, 7.739072304304298, 11.001948653137536, 3.2309276956957023, 7.739072304304298, 10.97, 11.001948119529006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0000002530119, 4.8562417, -1.2980667, 2.050935, 0.53565115, 2.1271553, -4.554478, 1.7286482, -1.2267975, 0.0031350683, -0.0003055497, 0.0017811181, -0.0025980053, 0.001754472, -3.278267e-05, 0.0011026412, -0.0013650749, -0.023566538, -0.0011620027, -0.016038425, 0.017306095, -0.023493307, -0.0011731472, -0.01599989, 0.017242832, -0.02043147, -0.0014675524, -0.014257307, 0.01470809, -0.021738835, -0.0012059299, -0.01489725, 0.015877757
60.0, 1.0, 1.144, 1.144, 0.0, 1.0, 1.9526171479658898, 7.957233882479795, 9.909851030445685, 1.921766117520205, 7.957233882479795, 9.879, 9.909851030445685, 1.9526171479658898, 7.957233882479795, 9.909851030445685, 1.921766117520205, 7.957233882479795, 9.879, 9.909851030445685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.000001669652114, 4.83455, -0.9039945, 1.7145363, 0.60763353, 1.6343925, -4.6388407, 1.3834941, -1.1810153, 0.0029736888, -0.00012777583, 0.0013761865, -0.0026391782, 0.001625225, 2.8783339e-05, 0.0008375393, -0.0013930947, -0.027544925, -0.0010342984, -0.01466819, 0.023337457, -0.027472908, -0.0010402546, -0.01463734, 0.02327211, -0.024571236, -0.0011620743, -0.013292003, 0.02069828, -0.025847683, -0.0010114713, -0.013799801, 0.021879015
70.0, 1.0, 1.144, 1.144, 0.0, 1.0, 2.0903324379318584, 13.745510244727363, 15.835842682659221, 2.034489755272636, 13.745510244727363, 15.78, 15.835840548225105, 2.0903324379318584, 13.745510244727363, 15.835842682659221, 2.034489755272636, 13.745510244727363, 15.78, 15.835840548225105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 69.99999967119774, 6.322063, -0.51446694, 1.9126301, 0.88685703, 1.6788322, -6.116754, 1.4875311, -1.4939613, 0.0037497021, 0.00014786288, 0.0014214199, -0.003472995, 0.0020179972, 0.00016833615, 0.00084838085, -0.0018387251, -0.048285253, -0.0006897681, -0.017162701, 0.04513738, -0.048192643, -0.00068814517, -0.0171295, 0.04505091, -0.04453555, -0.00054190523, -0.015741281, 0.041664384, -0.046174645, -0.000519809, -0.016281119, 0.043212187
80.0, 1.0, 1.144, 1.144, 0.0, 1.0, 1.0938585308372444, 16.391304615259337, 17.485163146096582, 1.028695384740665, 16.391304615259337, 17.42, 17.485161545270994, 1.0938585308372444, 16.391304615259337, 17.485163146096582, 1.028695384740665, 16.391304615259337, 17.42, 17.485161545270994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.99999767274336, 6.810559, 0.01212671, 1.734966, 0.8843245, 1.1945839, -6.704985, 1.1721634, -1.5550466, 0.0039189793, 0.00035084298, 0.0010260362, -0.0037985183, 0.0020893067, 0.00022366704, 0.0005830731, -0.0020187274, -0.06399049, -0.00033247928, -0.011439263, 0.062960595, -0.06389184, -0.00032320837, -0.011413003, 0.062865056, -0.06007151, 1.8363715e-05, -0.010413227, 0.059162077, -0.061802536, -9.954133e-05, -0.01082993, 0.06084633
90.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.0011474585706244393, 10.64038778694615, 10.641535245516774, -0.060387786946149546, 10.64038778694615, 10.58, 10.6415350452833, 0.0011474585706244393, 10.64038778694615, 10.641535245516774, -0.060387786946149546, 10.64038778694615, 10.58, 10.6415350452833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.00000250447816, 5.443573, 0.04866404, 1.1500977, 0.25498527, 0.048663802, -5.443573, 0.2549852, -1.1500977, 0.0030651093, 4.4678716e-05, 4.46786e-05, -0.0030651093, 0.0016397163, -6.7267683e-07, -6.7273504e-07, -0.0016397163, -0.06532137, -0.00046197666, -0.0004619738, 0.06532137, -0.06524157, -0.0004578058, -0.00045780296, 0.06524157, -0.06225626, -0.00041729794, -0.0004172952, 0.06225626, -0.06360185, -0.0004584785, -0.0004584757, 0.06360185
100.0, 1.0, 1.144, 1.144, 0.0, 1.0, 6.414372509177944e-05, 11.910497748489986, 11.910561892215078, -0.04049774848998666, 11.910497748489986, 11.87, 11.910572453684033, 6.414372509177944e-05, 11.910497748489986, 11.910561892215078, -0.04049774848998666, 11.910497748489986, 11.87, 11.910572453684033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0000005060238, 5.687309, 0.9429004, 1.2050856, 0.28084782, -0.059015274, -5.7646384, 0.06732017, -1.2355464, 0.0031864792, 0.0005590516, -2.766028e-06, -0.0032351464, 0.0017044917, 0.0002997733, -7.6182187e-07, -0.0017306432, -0.09149174, 2.290527e-05, 0.01590993, 0.09009779, -0.09140622, 4.0490744e-05, 0.0159124, 0.09001052, -0.08830526, 0.0005819569, 0.015907165, 0.086862646, -0.08970173, 0.00034026403, 0.015911639, 0.08827987
