deltatheta [deg],Rf,L,L/Rf,phiCZ [deg],G0,GI/G0,GII/G0,GTOT/G0,GIv2/G0,GIIv2/G0,GTOTv2/G0,GTOTequiv/G0,GI,GII,GTOT,GIv2,GIIv2,GTOTv2,GTOTequiv,np.min(uR),np.max(uR),np.mean(uR),np.min(uTheta),np.max(uTheta),np.mean(uTheta),phiSZ [deg],xRFcracktip,yRFcracktip,xRFfirstbounded,yRFfirstbounded,rRFcracktip,thetaRFcracktip,rRFfirstbounded,thetaRFfirstbounded,xcracktipDisplacement,ycracktipDisplacement,rcracktipDisplacement,thetacracktipDisplacement,xfirstboundedDisplacement,yfirstboundedDisplacement,rfirstboundedDisplacement,thetafirstboundedDisplacement,xfiberCracktipDisplacement,yfiberCracktipDisplacement,rfiberCracktipDisplacement,thetafiberCracktipDisplacement,xfiberFirstboundedDisplacement,yfiberFirstboundedDisplacement,rfiberFirstboundedDisplacement,thetafiberFirstboundedDisplacement,xmatrixracktipDisplacement,ymatrixCracktipDisplacement,rmatrixCracktipDisplacement,thetamatrixCracktipDisplacement,xmatrixFirstboundedDisplacement,ymatrixFirstboundedDisplacement,rmatrixFirstboundedDisplacement,thetamatrixFirstboundedDisplacement
10.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.703194632240158, 0.757352652811104, 4.460547285051262, 3.699647347188896, 0.757352652811104, 4.457, 4.460547351752328, 3.703194632240158, 0.757352652811104, 4.460547285051262, 3.699647347188896, 0.757352652811104, 4.457, 4.460547351752328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.000000562866568, 2.5032918, -0.9402216, 1.7772915, -0.28087395, 2.3019934, -1.3606297, 1.7015171, -0.5852303, 0.0020130705, -0.00045657926, 0.0019032032, -0.0007992088, 0.0012746525, -0.0001819536, 0.0012236917, -0.00040053035, 0.0013462984, -0.00058113807, 0.0012249314, -0.0008060915, 0.001386242, -0.0005913132, 0.0012625013, -0.00082304823, 0.0033593688, -0.0010377173, 0.0031281346, -0.0016053003, 0.0026608945, -0.0007732668, 0.002486193, -0.0012235786
20.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.22669181313314, 1.7668022518020896, 5.99349406493523, 4.2201977481979105, 1.7668022518020896, 5.987, 5.993494198337362, 4.22669181313314, 1.7668022518020896, 5.99349406493523, 4.2201977481979105, 1.7668022518020896, 5.987, 5.993494198337362, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.000001125733135, 3.0288174, -1.1524446, 1.9927012, -0.08650626, 2.451998, -2.1188602, 1.8429396, -0.76283324, 0.0023305777, -0.0004595648, 0.0020328462, -0.0012289542, 0.0014349355, -0.00014688104, 0.0012981619, -0.0006287999, -0.002854482, -0.00090708776, -0.0029925779, 0.0001239067, -0.002806644, -0.0009190676, -0.0029517221, 9.628775e-05, -0.00052390434, -0.0013666525, -0.00095973175, -0.0011050474, -0.0013717085, -0.0010659486, -0.0016535602, -0.00053251215
30.0, 1.0, 1.144, 1.144, 0.0, 1.0, 4.010516325902237, 3.291716555799351, 7.302232881701588, 3.998283444200649, 3.291716555799351, 7.29, 7.302232081288794, 4.010516325902237, 3.291716555799351, 7.302232881701588, 3.998283444200649, 3.291716555799351, 7.29, 7.302232081288794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.000000834826057, 3.5255148, -1.3475844, 2.0458322, 0.115732916, 2.3793933, -2.9297996, 1.829609, -0.9226884, 0.0025565606, -0.00047042, 0.0019788365, -0.0016856759, 0.0015215371, -0.00013075676, 0.0012523117, -0.00087400735, -0.00788218, -0.0011363314, -0.0073943334, 0.002956998, -0.007827312, -0.0011501837, -0.0073537426, 0.0029175677, -0.005325619, -0.0016067513, -0.005415497, 0.0012713221, -0.0063057747, -0.0012809405, -0.006101431, 0.0020435604
40.0, 1.0, 1.144, 1.144, 0.0, 1.0, 3.21508316733313, 5.047025813703704, 8.262108981036834, 3.1959741862962963, 5.047025813703704, 8.243, 8.262108447428306, 3.21508316733313, 5.047025813703704, 8.262108981036834, 3.1959741862962963, 5.047025813703704, 8.243, 8.262108447428306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.00000225146627, 3.9771917, -1.4423307, 1.9558524, 0.28333217, 2.1195931, -3.661379, 1.6803923, -1.0401527, 0.002702199, -0.0004668024, 0.0017699497, -0.0020945314, 0.0015522307, -0.00012804999, 0.0011067688, -0.0010958468, -0.013773326, -0.0012735081, -0.011369575, 0.00787776, -0.013712347, -0.0012881452, -0.011332271, 0.007827351, -0.011071127, -0.0017403105, -0.009599625, 0.005783228, -0.012160116, -0.0014161952, -0.010225502, 0.006731504
50.0, 1.0, 1.144, 1.144, 0.0, 1.0, 2.113570422355108, 6.568462724320209, 8.682033146675318, 2.0885372756797906, 6.568462724320209, 8.657, 8.682031679251862, 2.113570422355108, 6.568462724320209, 8.682033146675318, 2.0885372756797906, 6.568462724320209, 8.657, 8.682031679251862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0000002530119, 4.3192444, -1.3963274, 1.7508101, 0.37579644, 1.7067081, -4.206275, 1.413276, -1.0996411, 0.002756089, -0.00044234016, 0.001432728, -0.0023956178, 0.0015322063, -0.00013696624, 0.00087996107, -0.0012617782, -0.02039408, -0.0013176898, -0.014118471, 0.014775776, -0.020328758, -0.001331541, -0.014087094, 0.014716834, -0.01763799, -0.0017600299, -0.012685743, 0.0123801585, -0.018796552, -0.0014685072, -0.013207133, 0.013455056
60.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.7184914777753099, 6.009734573914654, 6.728226051689965, 0.6942654260853454, 6.009734573914654, 6.704, 6.728225117875039, 0.7184914777753099, 6.009734573914654, 6.728226051689965, 0.6942654260853454, 6.009734573914654, 6.704, 6.728225117875039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.000001669652114, 3.9970124, -1.1762221, 1.2878087, 0.2844381, 0.9798678, -4.0496254, 0.8902349, -0.97305596, 0.00240637, -0.0004269291, 0.0008334536, -0.0022974424, 0.0013004467, -0.00018356426, 0.00049125217, -0.0012180023, -0.022591371, -0.0013403712, -0.01245648, 0.018894518, -0.022531413, -0.00135228, -0.012436815, 0.018836636, -0.020185001, -0.0017673003, -0.011623027, 0.016597075, -0.021230966, -0.0015358443, -0.011945562, 0.017618634
70.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.3464478386830088, 7.89954653163669, 8.2459943703197, 0.31445346836331023, 7.89954653163669, 8.214, 8.24599667150648, 0.3464478386830088, 7.89954653163669, 8.2459943703197, 0.31445346836331023, 7.89954653163669, 8.214, 8.24599667150648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 69.99999967119774, 4.6086006, -0.9698616, 1.2336309, 0.29246894, 0.6648625, -4.66238, 0.69675756, -1.0592035, 0.0026765987, -0.00035960076, 0.0005775355, -0.0026381705, 0.0014276877, -0.00018257916, 0.00031672977, -0.0014040321, -0.034728047, -0.0012330742, -0.013036402, 0.032211952, -0.0346598, -0.0012416997, -0.0130211655, 0.03214487, -0.032051448, -0.001592675, -0.012458866, 0.029573781, -0.03323211, -0.0014242788, -0.012704436, 0.030740838
80.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.0017934045921431162, 7.506957396706406, 7.508750801298549, -0.037957396706405966, 7.506957396706406, 7.469, 7.508754590231766, 0.0017934045921431162, 7.506957396706406, 7.508750801298549, -0.037957396706405966, 7.506957396706406, 7.469, 7.508754590231766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.99999767274336, 4.510048, -0.74003917, 0.9934257, 0.06662965, 0.054365516, -4.570037, 0.23812401, -0.96676326, 0.0025467686, -0.0003881863, 5.995296e-05, -0.0025754832, 0.0013568252, -0.00023979624, -5.4296106e-07, -0.0013778545, -0.04190763, -0.0011958976, -0.008454915, 0.041063294, -0.04184096, -0.0012034848, -0.00845081, 0.04099632, -0.039360862, -0.0015840839, -0.008394962, 0.03848781, -0.040484134, -0.0014432811, -0.008451353, 0.039618466
90.0, 1.0, 1.144, 1.144, 0.0, 1.0, 7.509611017069253e-05, 6.139826198828125, 6.139901294938295, -0.019826198828124753, 6.139826198828125, 6.12, 6.1399014376307015, 7.509611017069253e-05, 6.139826198828125, 6.139901294938295, -0.019826198828124753, 6.139826198828125, 6.12, 6.1399014376307015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.00000250447816, 4.1406717, -0.07221814, 0.8881172, -0.01024092, -0.07221832, -4.1406717, -0.010240959, -0.8881172, 0.0023215935, -1.7425045e-06, -1.742621e-06, -0.0023215935, 0.001242023, -5.0954986e-07, -5.0954986e-07, -0.001242023, -0.0484575, -0.0011582985, -0.0011582964, 0.0484575, -0.048394196, -0.0011574381, -0.001157436, 0.048394196, -0.046135906, -0.001160041, -0.001160039, 0.046135906, -0.047152173, -0.0011579477, -0.0011579456, 0.047152173
100.0, 1.0, 1.144, 1.144, 0.0, 1.0, 0.00010260608227252041, 4.214594640978548, 4.214697247060821, -0.012594640978548455, 4.214594640978548, 4.202, 4.2146941589691895, 0.00010260608227252041, 4.214594640978548, 4.214697247060821, -0.012594640978548455, 4.214594640978548, 4.202, 4.2146941589691895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0000005060238, 3.3927577, 0.506952, 0.7362841, 0.060287755, -0.08989602, -3.4292452, -0.06848256, -0.7355671, 0.001895275, 0.0003325162, -1.6465783e-06, -0.0019242242, 0.001013875, 0.00017831224, -4.535541e-07, -0.0010294355, -0.053800702, -0.0011115733, 0.008247709, 0.05317637, -0.05374919, -0.0011011035, 0.008249074, 0.05312382, -0.051905427, -0.0007790571, 0.008246062, 0.051252145, -0.052735314, -0.00092279125, 0.008248621, 0.052094385
