angle    Normangle    Sxx    Syy    Szz    Sxy    Szx    Syz    Srr    Stt    Srt    S13D   S23D    S33D    S12D    S22D    Smises3D    Smises2D    Saverage3D    Saverage2D    I13D    I23D    I33D    I12D    I22D
32.400000    0.180000    197.706000    -6.382730    81.785100    -39.406400    0.000000    0.000000    103.454036    87.869234    -109.110931    205.050468    81.785100    81.785100    205.050468    -13.727198    189.974495    212.247259    91.036123    95.661635    273.108370    12832.624391    -230206.113299    191.323270    -2814.768378
34.200000    0.190000    185.754000    -18.008900    71.879000    -33.670700    0.000000    0.000000    90.071388    77.673712    -107.121988    191.173742    71.879000    71.879000    191.173742    -23.428642    186.237705    203.900079    79.874700    83.872550    239.624100    7578.408794    -321941.818043    167.745100    -4478.941249
36.000000    0.200000    173.220000    -26.851700    63.560900    -28.303100    0.000000    0.000000    77.179080    69.189220    -103.885886    177.146820    63.560900    63.560900    177.146820    -30.778520    180.325587    194.372400    69.976400    73.184150    209.929200    3850.983936    -346554.172021    146.368300    -5452.316944
37.800000    0.210000    160.751000    -34.795700    55.369600    -22.598800    0.000000    0.000000    65.404076    60.551224    -100.321713    163.328702    55.369600    55.369600    163.328702    -37.373402    173.979549    184.870727    60.441633    62.977650    181.324900    869.945247    -337984.306861    125.955300    -6104.149332
39.600000    0.220000    150.322000    -40.856100    47.957800    -16.955700    0.000000    0.000000    55.989184    53.476716    -97.073086    151.814165    47.957800    47.957800    151.814165    -42.348265    168.286034    176.833205    52.474567    54.732950    157.423700    -1179.322688    -308323.881878    109.465900    -6429.066427
41.400000    0.230000    138.296000    -45.033200    42.115600    -11.748800    0.000000    0.000000    46.463864    46.798936    -92.414312    139.045864    42.115600    42.115600    139.045864    -45.783064    160.130235    166.720686    45.126133    46.631400    135.378400    -2438.126949    -268105.623929    93.262800    -6365.945729
43.200000    0.240000    127.356000    -48.676800    35.847900    -6.449950    0.000000    0.000000    38.428973    40.250227    -88.247715    127.592014    35.847900    35.847900    127.592014    -48.912814    152.897539    157.838746    38.175700    39.339600    114.527100    -3420.400302    -223722.599732    78.679200    -6240.884396
45.000000    0.250000    160.622000    -50.147000    30.883500    -1.745260    0.000000    0.000000    53.492240    56.982760    -105.384500    160.636451    30.883500    30.883500    160.636451    -50.161451    184.173651    190.730170    47.119500    55.237500    141.358500    -4645.902704    -248851.749627    110.475000    -8057.757366
45.000000    0.250000    118.603000    -8.002810    30.523900    -38.250300    0.000000    0.000000    17.049795    93.550395    -63.302905    129.261864    30.523900    30.523900    129.261864    -18.661674    130.479460    139.531825    47.041363    55.300095    141.124090    963.706415    -73631.055699    110.600190    -2412.242725
46.800000    0.260000    107.694000    -49.688200    27.566000    2.565000    0.000000    0.000000    26.621784    31.384016    -78.696879    107.735793    27.566000    27.566000    107.735793    -49.729993    136.376941    139.419416    28.523933    29.002900    85.571800    -3758.712353    -147690.364700    58.005800    -5357.700236
48.600000    0.270000    99.109300    -49.980700    23.085100    6.755700    0.000000    0.000000    21.923763    27.204837    -74.803904    99.414794    23.085100    23.085100    99.414794    -50.286194    129.653298    131.951485    24.071233    24.564300    72.213700    -3865.053029    -115406.839690    49.128600    -4999.191673
50.400000    0.280000    91.785200    -47.961300    20.459200    10.261500    0.000000    0.000000    18.898749    24.925151    -70.558416    92.534676    20.459200    20.459200    92.534676    -48.710776    122.330776    124.269231    21.427700    21.911950    64.283100    -3610.833960    -92218.532463    43.823900    -4507.435895
52.200000    0.290000    83.538300    -44.448100    18.934800    13.292900    0.000000    0.000000    16.505917    22.584283    -65.288546    84.904344    18.934800    18.934800    84.904344    -45.814144    113.207177    114.880388    19.341667    19.545100    58.025000    -3149.654784    -73652.961893    39.090200    -3889.819903
54.000000    0.300000    77.531200    -41.915500    16.649100    16.125700    0.000000    0.000000    14.688772    20.926928    -61.783397    79.669928    16.649100    16.649100    79.669928    -44.054228    107.154528    108.617999    17.421600    17.807850    52.264800    -2916.827863    -58434.964797    35.615700    -3509.797214
55.800000    0.310000    72.042300    -37.480900    16.020100    18.333800    0.000000    0.000000    14.167947    20.393453    -57.665170    75.029822    16.020100    16.020100    75.029822    -40.468422    100.032356    101.506186    16.860500    17.280700    50.581500    -2482.661380    -48642.445835    34.561400    -3036.338465
57.600000    0.320000    66.612400    -32.837700    15.681800    20.198100    0.000000    0.000000    13.991241    19.783459    -53.592503    70.558048    15.681800    15.681800    70.558048    -36.783348    92.968193    94.481819    16.485500    16.887350    49.456500    -2065.713161    -40699.936067    33.774700    -2595.361251
59.400000    0.330000    62.890700    -28.733800    15.151400    21.754600    0.000000    0.000000    14.071932    20.084968    -50.625939    67.793585    15.151400    15.151400    67.793585    -33.636685    87.862325    89.486022    16.436100    17.078450    49.308300    -1762.826562    -34550.516457    34.156900    -2280.351417
61.200000    0.340000    59.020500    -23.635800    15.701900    23.384700    0.000000    0.000000    15.291975    20.092725    -47.424660    65.177718    15.701900    15.701900    65.177718    -29.793018    82.271152    84.128472    17.028867    17.692350    51.086600    -1386.233907    -30490.592067    35.384700    -1941.840928
63.000000    0.350000    55.023900    -19.087300    15.973300    24.367000    0.000000    0.000000    15.900882    20.035718    -44.301173    62.317688    15.973300    15.973300    62.317688    -26.381088    76.841295    78.888937    17.303300    17.968300    51.909900    -1069.982283    -26260.238984    35.936600    -1644.008375
64.800000    0.360000    51.473200    -15.088200    15.974300    24.935300    0.000000    0.000000    16.191562    20.193438    -41.537578    59.778245    15.974300    15.974300    59.778245    -23.393245    72.062771    74.290575    17.453100    18.192500    52.359300    -817.182217    -22338.574894    36.385000    -1398.407122
66.600000    0.370000    47.362600    -10.988100    16.194000    25.620200    0.000000    0.000000    16.891671    19.482829    -38.806149    57.015020    16.194000    16.194000    57.015020    -20.640520    67.281202    69.667519    17.522833    18.187250    52.568500    -587.770980    -19057.417138    36.374500    -1176.819633
68.399820    0.379999    43.676900    -8.596780    15.506300    25.570400    0.000000    0.000000    15.991496    19.088624    -36.531927    54.104794    15.506300    15.506300    54.104794    -19.024674    63.364623    65.716003    16.862140    17.540060    50.586420    -485.363192    -15961.038631    35.080120    -1029.326057
70.199820    0.389999    40.354200    -5.950100    15.090700    25.451500    0.000000    0.000000    15.586624    18.817476    -34.368464    51.608458    15.090700    15.090700    51.608458    -17.204358    59.631036    62.026714    16.498267    17.202050    49.494800    -368.708426    -13398.887322    34.404100    -887.890378
71.999820    0.399999    36.355800    -2.922810    14.972500    25.253500    0.000000    0.000000    15.671799    17.761191    -31.974211    48.707768    14.972500    14.972500    48.707768    -15.274778    55.437949    57.877162    16.135163    16.716495    48.405490    -243.424915    -11139.545361    33.432990    -744.000358
73.799820    0.409999    32.646200    -1.295810    14.024000    24.239000    0.000000    0.000000    14.334193    17.016197    -29.559192    45.264790    14.024000    14.024000    45.264790    -13.914400    51.277274    53.594255    15.124797    15.675195    45.374390    -190.174524    -8832.769485    31.350390    -629.832393
75.599820    0.419999    28.820000    0.430529    13.230700    22.943400    0.000000    0.000000    13.239559    16.010970    -26.943829    41.604703    13.230700    13.230700    41.604703    -12.354174    46.750563    48.964974    14.160410    14.625265    42.481229    -126.986784    -6800.470750    29.250529    -513.991758
77.399820    0.429999    24.912400    1.894810    12.285900    21.288300    0.000000    0.000000    12.054405    14.752805    -24.162445    37.603689    12.285900    12.285900    37.603689    -10.796479    41.930675    44.006691    13.031037    13.403605    39.093110    -76.636751    -4987.921240    26.807210    -405.987452
79.199820    0.439999    21.753800    2.697360    11.043900    19.298000    0.000000    0.000000    10.470667    13.980493    -21.450409    33.747657    11.043900    11.043900    33.747657    -9.296497    37.296055    39.230908    11.831687    12.225580    35.495060    -43.698808    -3464.857680    24.451160    -313.734974
80.999820    0.449999    18.635300    3.628560    10.152900    17.145300    0.000000    0.000000    9.294107    12.969753    -18.624830    29.847214    10.152900    10.152900    29.847214    -7.583354    32.430605    34.273977    10.805587    11.131930    32.416760    -0.299264    -2298.027772    22.263860    -226.342008
82.799820    0.459999    16.183500    4.040120    9.070150    14.808900    0.000000    0.000000    7.913797    12.309823    -15.853633    26.117088    9.070150    9.070150    26.117088    -5.893468    27.741519    29.508567    9.764590    10.111810    29.293770    29.511030    -1396.079639    20.223620    -153.920237
84.599820    0.469999    14.422400    4.301510    8.194030    12.274400    0.000000    0.000000    6.691219    12.032691    -13.005236    22.638589    8.194030    8.194030    22.638589    -3.914679    23.025443    24.828476    8.972647    9.361955    26.917940    64.801483    -726.177862    18.723910    -88.622798
86.399820    0.479999    12.480300    5.104910    7.810930    9.737980    0.000000    0.000000    6.354545    11.230665    -10.123399    19.205450    7.810930    7.810930    19.205450    -1.620240    18.062274    20.064694    8.465380    8.792605    25.396140    106.239398    -243.056194    17.585210    -31.117446
88.199820    0.489999    11.554400    4.873670    6.941580    7.072870    0.000000    0.000000    5.324416    11.103654    -7.268675    16.036025    6.941580    6.941580    16.036025    0.392045    13.607708    15.843641    7.789883    8.214035    23.369650    120.323605    43.640621    16.428070    6.286843
89.999820    0.499999    130.497000    4.892010    6.578560    4.384520    0.000000    0.000000    4.892038    130.496972    -4.384915    130.649865    6.578560    6.578560    130.649865    4.739145    125.001164    128.345932    47.322523    67.694505    141.967570    1509.833339    4073.237873    135.389010    619.168613
89.999820    0.499999    11.582400    5.919000    27.283100    1.716330    0.000000    0.000000    5.919011    11.582389    -1.716348    27.283100    12.061940    12.061940    12.061940    5.439460    19.399556    10.462681    14.928167    8.750700    44.784500    543.102883    1790.056112    17.501400    65.610437
91.799820    0.509999    10.924100    5.670900    6.901330    1.714770    0.000000    0.000000    5.568421    11.026579    -1.546478    11.434292    6.901330    6.901330    11.434292    5.160708    5.609606    9.918009    7.832110    8.297500    23.496330    173.536614    407.240876    16.595000    59.009043
93.599820    0.519999    11.519400    4.860780    6.313960    -0.915408    0.000000    0.000000    5.001755    11.378425    1.325443    11.642955    6.313960    6.313960    11.642955    4.737225    6.267910    10.141223    7.564713    8.190090    22.694140    158.579099    348.248341    16.380180    55.155297
95.399820    0.529999    12.946400    4.776940    6.518530    -3.482000    0.000000    0.000000    5.501727    12.221613    4.185705    14.229104    6.518530    6.518530    14.229104    3.494236    9.587405    12.843567    8.080623    8.861670    24.241870    165.249976    324.100347    17.723340    49.719852
97.199820    0.539999    13.981100    4.972880    7.167730    -6.031420    0.000000    0.000000    6.614294    12.339686    6.962040    17.004608    7.167730    7.167730    17.004608    1.949372    13.241140    16.118574    8.707237    9.476990    26.121710    169.005316    237.598103    18.953980    33.148305
98.999820    0.549999    16.017600    4.194390    7.270200    -8.439980    0.000000    0.000000    7.091760    13.120230    9.853665    20.410379    7.270200    7.270200    20.410379    -0.198389    18.071600    20.510294    9.160730    10.105995    27.482190    142.896009    -29.438502    20.211990    -4.049201
100.799820    0.559999    18.478300    3.919760    7.974950    -10.697100    0.000000    0.000000    8.368722    14.029338    12.625572    24.137953    7.974950    7.974950    24.137953    -1.739893    22.641596    25.053252    10.124337    11.199030    30.373010    136.625961    -334.927542    22.398060    -41.997447
102.599820    0.569999    21.133400    3.548520    8.810740    -12.815300    0.000000    0.000000    9.841715    14.840205    15.339253    27.882482    8.810740    8.810740    27.882482    -3.200562    27.149203    29.612768    11.164220    12.340960    33.492660    128.226358    -786.267103    24.681920    -89.239622
104.399820    0.579999    24.140200    2.680660    9.525640    -14.665500    0.000000    0.000000    11.072906    15.747954    18.020567    31.581970    9.525640    9.525640    31.581970    -4.761110    31.712871    34.211901    12.115500    13.410430    36.346500    105.120635    -1432.324971    26.820860    -150.365222
106.199820    0.589999    27.224100    2.019920    10.464100    -16.504400    0.000000    0.000000    12.825083    16.418937    20.687652    35.387556    10.464100    10.464100    35.387556    -6.143536    36.206517    38.825595    13.236040    14.622010    39.708120    88.607634    -2274.944681    29.244020    -217.404715
107.999820    0.599999    30.327300    0.797472    11.208600    -17.983500    0.000000    0.000000    14.187610    16.937162    23.227547    38.830582    11.208600    11.208600    38.830582    -7.705810    40.536185    43.202022    14.111124    15.562386    42.333372    49.644020    -3353.849618    31.124772    -299.221100
109.799820    0.609999    33.466200    -0.646663    11.872300    -19.059200    0.000000    0.000000    15.416193    17.403344    25.557538    41.986613    11.872300    11.872300    41.986613    -9.167076    44.532163    47.241987    14.897279    16.409769    44.691837    4.748931    -4569.582473    32.819537    -384.894458
111.599820    0.619999    36.125600    -1.993670    12.589000    -20.036400    0.000000    0.000000    16.887775    17.244155    27.653124    44.719663    12.589000    12.589000    44.719663    -10.587733    48.106385    50.847106    15.573643    17.065965    46.720930    -43.792983    -5960.637831    34.131930    -473.479850
113.399820    0.629999    39.092000    -4.472160    12.661400    -20.238800    0.000000    0.000000    17.152324    17.467516    29.732864    47.043202    12.661400    12.661400    47.043202    -12.423362    51.708924    54.330815    15.760413    17.309920    47.281240    -146.099062    -7399.761563    34.619840    -584.434704
115.199820    0.639999    42.423100    -6.644490    12.979000    -20.366500    0.000000    0.000000    17.943333    17.835277    31.885710    49.775061    12.979000    12.979000    49.775061    -13.996451    55.445607    58.052834    16.252537    17.889305    48.757610    -232.303607    -9042.134260    35.778610    -696.674186
116.999820    0.649999    45.189200    -8.601520    13.528600    -20.436100    0.000000    0.000000    19.018084    17.569596    33.770846    52.072451    13.528600    13.528600    52.072451    -15.484771    58.700010    61.299660    16.705427    18.293840    50.116280    -311.349903    -10908.515913    36.587680    -806.329991
118.799820    0.659999    48.414300    -12.040600    13.259400    -19.986500    0.000000    0.000000    18.865105    17.508595    36.231187    54.424385    13.259400    13.259400    54.424385    -18.050685    62.958371    65.347060    16.544367    18.186850    49.633100    -500.103965    -13026.000123    36.373700    -982.397403
120.599820    0.669999    51.483300    -15.254000    13.264100    -19.425500    0.000000    0.000000    19.061633    17.167667    38.599483    56.725748    13.264100    13.264100    56.725748    -20.496448    67.052057    69.286298    16.497800    18.114650    49.493400    -682.127250    -15421.854823    36.229300    -1162.676308
122.399820    0.679999    54.348100    -19.017400    12.986300    -18.629000    0.000000    0.000000    18.902359    16.428341    41.123395    58.807345    12.986300    12.986300    58.807345    -23.476645    71.413478    73.417000    16.105667    17.665350    48.317000    -921.784129    -17928.875364    35.330700    -1380.599198
124.199820    0.689999    58.697000    -23.416500    12.372600    -17.430400    0.000000    0.000000    18.732348    16.548152    44.590166    62.243788    12.372600    12.372600    62.243788    -26.963288    77.434972    79.243959    15.884367    17.640250    47.653100    -1241.785630    -20764.899252    35.280500    -1678.297145
125.999820    0.699999    63.033400    -26.711100    12.794400    -16.016800    0.000000    0.000000    19.527445    16.794855    47.625518    65.806262    12.794400    12.794400    65.806262    -29.483962    82.698078    84.498506    16.372233    18.161150    49.116700    -1475.507298    -24824.070178    36.322300    -1940.229333
127.799820    0.709999    67.879500    -30.633300    12.960000    -14.489700    0.000000    0.000000    20.407688    16.838512    51.312373    69.966496    12.960000    12.960000    69.966496    -32.720296    89.109504    90.858422    16.735400    18.623100    50.206200    -1806.613741    -29669.645435    37.246200    -2289.324493
129.599820    0.719999    74.392300    -34.250100    13.451800    -12.490500    0.000000    0.000000    22.161231    17.980969    55.699522    75.809824    13.451800    13.451800    75.809824    -35.667624    96.768958    98.606618    17.864667    20.071100    53.594000    -2163.971459    -36373.079417    40.142200    -2703.956304
131.399820    0.729999    80.197400    -36.689300    15.081200    -10.341500    0.000000    0.000000    24.688738    18.819362    59.278659    81.105308    15.081200    15.081200    81.105308    -37.597208    103.015738    105.075944    19.529767    21.754050    58.589300    -2393.178732    -45987.602198    43.508100    -3049.333090
133.199820    0.739999    87.135200    -39.823400    16.149600    -7.852230    0.000000    0.000000    27.506336    19.805464    63.847108    87.619007    16.149600    16.149600    87.619007    -40.307207    111.041351    113.284768    21.153800    23.655900    63.461400    -2767.610794    -57035.177979    47.311800    -3531.677440
134.999820    0.749999    136.009000    -41.531000    18.241700    -4.794130    0.000000    0.000000    52.032572    42.445428    88.770030    136.138362    18.241700    18.241700    136.138362    -41.660362    156.684821    161.061519    37.573233    47.239000    112.719700    -3948.134129    -103459.141612    94.478000    -5671.573461
134.999820    0.749999    95.957600    -1.763790    26.849000    37.696800    0.000000    0.000000    9.399798    84.794012    48.860458    108.809272    26.849000    26.849000    108.809272    -14.615462    108.789827    116.804825    40.347603    47.096905    121.042810    938.711819    -42697.905244    94.193810    -1590.297786
136.799820    0.759999    102.979000    -41.786100    21.668600    -1.468040    0.000000    0.000000    36.606078    24.586822    72.147578    102.993886    21.668600    21.668600    102.993886    -41.800986    125.713454    129.074819    27.620500    30.596450    82.861500    -2979.281460    -93288.652031    61.192900    -4305.245933
138.599820    0.769999    111.720000    -42.916900    24.024800    2.022960    0.000000    0.000000    42.084629    26.718471    76.962363    111.746460    24.024800    24.024800    111.746460    -42.943360    134.366596    138.311865    30.942633    34.401550    92.827900    -3145.787718    -115289.451901    68.803100    -4798.768435
140.400000    0.780000    121.550000    -41.848300    27.948600    6.046930    0.000000    0.000000    49.219922    30.481778    81.385115    121.773475    27.948600    27.948600    121.773475    -42.071775    142.392461    147.383987    35.883433    39.850850    107.650300    -2895.675295    -143187.000540    79.701700    -5123.226227
142.200000    0.790000    130.103000    -39.301700    32.899500    10.518700    0.000000    0.000000    56.277032    34.524268    84.657164    130.753630    32.899500    32.899500    130.753630    -39.952330    148.363311    154.649968    41.233600    45.400650    123.700800    -2236.594755    -171864.096950    90.801300    -5223.912125
144.000000    0.800000    140.122000    -36.945500    37.263000    14.921000    0.000000    0.000000    64.755969    38.420531    88.811442    141.370549    37.263000    37.263000    141.370549    -38.194049    156.165925    163.841176    46.813167    51.588250    140.439500    -1554.847673    -201202.074979    103.176500    -5399.513592
145.800000    0.810000    150.404000    -32.143800    43.191500    19.791400    0.000000    0.000000    74.328685    43.931515    92.150026    152.525091    43.191500    43.191500    152.525091    -34.264891    162.548184    172.233103    53.817233    59.130100    161.451700    -118.420181    -225729.819143    118.260200    -5226.255609
147.600000    0.820000    159.954000    -26.326100    49.631300    24.773500    0.000000    0.000000    84.055322    49.572578    94.823680    163.192346    49.631300    49.631300    163.192346    -29.564446    167.814270    179.806812    61.086400    66.813950    183.259200    1807.435092    -239455.701400    133.627900    -4824.691302
149.400000    0.830000    171.011000    -19.487200    56.186600    29.575200    0.000000    0.000000    95.731559    55.792241    97.715384    175.496967    56.186600    56.186600    175.496967    -23.973167    173.851784    188.629574    69.236800    75.761900    207.710400    4306.389127    -236389.275679    151.523800    -4207.218014
151.200000    0.840000    181.689000    -11.103600    63.962900    34.721000    0.000000    0.000000    107.628511    62.956889    99.994530    187.751445    63.962900    63.962900    187.751445    -17.166045    178.740997    196.896491    78.182767    85.292700    234.548300    7688.187060    -206149.217131    170.585400    -3222.949821
153.000000    0.850000    192.148000    -1.492370    72.078500    39.423400    0.000000    0.000000    120.343091    70.312539    101.501668    199.866577    72.078500    72.078500    199.866577    -9.210947    182.552975    204.627590    87.578043    95.327815    262.734130    11901.211449    -132693.662629    190.655630    -1840.960378
154.800000    0.860000    203.620000    9.620470    80.707500    43.750600    0.000000    0.000000    134.739796    78.500674    102.627285    213.030147    80.707500    80.707500    213.030147    0.210323    186.120064    212.925064    97.982657    106.620235    293.947970    17254.910334    3616.107692    213.240470    44.805101
156.600000    0.870000    215.011000    22.001400    90.248600    48.400900    0.000000    0.000000    149.285544    87.726856    103.481668    226.468339    90.248600    90.248600    226.468339    10.544061    189.118911    221.384711    109.087000    118.506200    327.261000    23777.933177    215504.261432    237.012400    2387.895895
158.400000    0.880000    226.117000    35.837200    100.339000    51.690500    0.000000    0.000000    164.946520    97.007680    102.808496    239.252251    100.339000    100.339000    239.252251    22.701949    190.024257    228.747734    120.764400    130.977100    362.293200    31715.714836    544990.512126    261.954200    5431.492362
160.200000    0.890000    237.378000    50.592900    110.684000    54.545500    0.000000    0.000000    181.177036    106.793864    101.558682    252.139876    110.684000    110.684000    252.139876    35.831024    190.265936    236.270924    132.884967    143.985450    398.654900    40908.200942    999966.833069    287.970900    9034.429846
162.000000    0.900000    249.475000    66.774700    121.661000    57.033500    0.000000    0.000000    198.505224    117.744476    99.835342    265.817329    121.661000    121.661000    265.817329    50.432371    190.059523    244.533184    145.970233    158.124850    437.910700    51881.052912    1630962.809974    316.249700    13405.798160
163.800000    0.910000    260.265000    84.448900    133.569000    57.707600    0.000000    0.000000    215.658893    129.055007    95.827627    277.513939    133.569000    133.569000    277.513939    67.199961    186.221594    250.760633    159.427633    172.356950    478.282900    64692.016770    2490918.378293    344.713900    18648.925861
165.600000    0.920000    271.246000    101.489000    144.702000    57.512300    0.000000    0.000000    233.040335    139.694665    91.288942    288.895664    144.702000    144.702000    288.895664    83.839336    182.406379    257.427501    172.479000    186.367500    517.437000    78156.320613    3504801.188641    372.735000    24220.820643
167.400000    0.930000    282.673000    119.726000    156.389000    56.240000    0.000000    0.000000    250.973100    151.425900    85.577203    300.198837    156.389000    156.389000    300.198837    102.200163    177.230323    264.355528    186.262667    201.199500    558.788000    93611.147209    4798072.383617    402.399000    30680.369998
169.200000    0.940000    291.548000    138.597000    168.508000    53.341800    0.000000    0.000000    266.541195    163.603805    77.748461    308.313316    168.508000    168.508000    308.313316    121.831684    168.076774    268.956743    199.551000    215.072500    598.653000    110045.204189    6329553.192740    430.145000    37562.330529
171.000000    0.950000    301.102000    153.790000    178.135000    49.077700    0.000000    0.000000    282.331175    172.560825    69.436622    315.954909    178.135000    178.135000    315.954909    138.937091    161.037436    274.286645    211.009000    227.446000    633.027000    124930.042363    7819744.568355    454.892000    43897.855943
172.800000    0.960000    309.547000    170.747000    188.739000    43.682300    0.000000    0.000000    296.503325    183.790675    59.569018    322.150069    188.739000    188.739000    322.150069    158.143931    151.050629    279.005540    223.011000    240.147000    669.033000    141596.287542    9615511.867679    480.294000    50946.078276
174.600000    0.970000    314.426000    185.185000    197.893000    36.754600    0.000000    0.000000    306.394268    193.216732    48.212249    324.147343    197.893000    197.893000    324.147343    175.463657    138.834566    281.038995    232.501333    249.805500    697.504000    155745.597812    11255377.741024    499.611000    56876.078189
176.400000    0.980000    316.105000    193.972000    203.359000    28.863300    0.000000    0.000000    312.005942    198.071058    36.289366    322.582615    203.359000    203.359000    322.582615    187.494385    127.896025    280.590910    237.812000    255.038500    713.436000    164211.177616    12299646.273543    510.077000    60482.428973
178.200000    0.990000    318.298000    202.093000    207.279000    18.342900    0.000000    0.000000    317.031588    203.359412    21.954991    321.124660    207.279000    207.279000    321.124660    199.266340    118.056103    280.782453    242.556667    260.195500    727.670000    171855.461823    13263645.521523    520.391000    63989.335734
